Wavelength[nm],0.00,100.07,200.14,300.21,400.28,500.35,600.42,700.48,800.55,900.62,1000.69,1100.76,1200.83,1300.90,1400.97,1501.04,1601.11,1701.18,1801.25,1901.32,2001.38,2101.45,2201.52,2301.59,2401.66,2501.73,2601.80,2701.87,2801.94,2902.01,3002.08,3102.15,3202.22,3302.28,3402.35,3502.42,3602.49,3702.56,3802.63,3902.70,4002.77,4102.84,4202.91,4302.98,4403.05,4503.12,4603.18,4703.25,4803.32,4903.39,5003.46,5103.53,5203.60,5303.67,5403.74,5503.81,5603.88,5703.95,5804.02,5904.08,6004.15,6104.22,6204.29,6304.36,6404.43,6504.50,6604.57,6704.64,6804.71,6904.78,7004.85,7104.92,7204.98,7305.05,7405.12,7505.19,7605.26,7705.33,7805.40,7905.47,8005.54,8105.61,8205.68,8305.75,8405.82,8505.88,8605.95,8706.02,8806.09,8906.16,9006.23,9106.30,9206.37,9306.44,9406.51,9506.58,9606.65,9706.72,9806.78,9906.85
390.2,-16.3837,-24.5756,-75.7748,-12.2878,-40.9594,-86.0147,-59.3911,-59.3911,-75.7748,-90.1106,-110.5903,-120.8302,-32.7675,-112.6383,-110.5903,-51.1992,-10.2398,38.9114,8.1919,-69.6309,-47.1033,-40.9594,-57.3431,-18.4317,-16.3837,-40.9594,-67.5830,-86.0147,-34.8155,-22.5277,-45.0553,-43.0073,-90.1106,-45.0553,-34.8155,-94.2066,-88.0627,-81.9188,-98.3025,-22.5277,-65.5350,-16.3837,-135.1659,-69.6309,-147.4538,-14.3358,-63.4870,-36.8634,-94.2066,-16.3837,-28.6716,-36.8634,-43.0073,-47.1033,-118.7822,-34.8155,2.0480,-40.9594,-92.1586,-73.7269,-104.4464,-63.4870,-4.0959,-24.5756,-61.4391,-51.1992,-71.6789,-65.5350,-83.9667,-30.7195,-8.1919,-16.3837,-30.7195,-67.5830,-100.3505,2.0480,-75.7748,-92.1586,-2.0480,-36.8634,-86.0147,-38.9114,8.1919,-57.3431,-88.0627,-45.0553,-55.2952,-94.2066,-22.5277,-43.0073,-75.7748,-90.1106,-28.6716,4.0959,-61.4391,6.1439,-6.1439,-38.9114,-79.8708,-36.8634
390.4,51.1992,71.6789,38.9114,-8.1919,43.0073,81.9188,86.0147,98.3025,110.5903,94.2066,116.7342,81.9188,30.7195,61.4391,92.1586,47.1033,90.1106,47.1033,57.3431,79.8708,55.2952,61.4391,106.4944,67.5830,34.8155,122.8781,75.7748,75.7748,114.6862,116.7342,65.5350,83.9667,69.6309,36.8634,43.0073,86.0147,30.7195,2.0480,133.1180,12.2878,94.2066,47.1033,45.0553,38.9114,34.8155,55.2952,59.3911,63.4870,20.4797,40.9594,49.1513,28.6716,83.9667,22.5277,38.9114,75.7748,10.2398,63.4870,22.5277,65.5350,26.6236,83.9667,45.0553,28.6716,30.7195,20.4797,26.6236,133.1180,55.2952,83.9667,79.8708,36.8634,61.4391,65.5350,122.8781,71.6789,61.4391,12.2878,45.0553,30.7195,59.3911,96.2545,106.4944,69.6309,106.4944,96.2545,79.8708,8.1919,94.2066,24.5756,32.7675,92.1586,83.9667,114.6862,139.2619,40.9594,77.8228,63.4870,102.3984,53.2472
390.6,10.2398,67.5830,49.1512,65.5350,4.0959,-2.0480,116.7342,53.2472,-2.0480,40.9594,45.0553,43.0073,16.3837,16.3837,43.0073,-73.7269,67.5830,53.2472,-22.5277,59.3911,8.1919,-14.3358,-4.0959,36.8634,38.9114,12.2878,14.3358,32.7675,38.9114,38.9114,61.4391,81.9187,65.5350,118.7822,55.2952,98.3025,-2.0480,53.2472,-10.2398,63.4870,30.7195,34.8155,-18.4317,65.5350,53.2472,20.4797,38.9114,-12.2878,51.1992,90.1106,-24.5756,28.6716,81.9187,34.8155,30.7195,-4.0959,110.5903,6.1439,-43.0073,-43.0073,51.1992,51.1992,-36.8634,-8.1919,49.1512,73.7269,22.5277,-55.2952,14.3358,32.7675,65.5350,-4.0959,61.4391,61.4391,40.9594,63.4870,-36.8634,59.3911,16.3837,14.3358,26.6236,49.1512,79.8708,75.7748,22.5277,36.8634,-6.1439,32.7675,18.4317,38.9114,55.2952,71.6789,-8.1919,49.1512,22.5277,45.0553,57.3431,16.3837,47.1033,53.2472
390.8,-38.9114,-75.7748,24.5756,16.3837,71.6789,6.1439,32.7675,-20.4797,79.8708,-10.2398,14.3358,-26.6236,18.4317,-43.0073,-36.8634,20.4797,10.2398,28.6716,4.0959,38.9114,-4.0959,24.5756,-38.9114,63.4870,4.0959,22.5277,51.1992,10.2398,34.8155,77.8228,-18.4317,43.0073,26.6236,8.1919,4.0959,-20.4797,43.0073,-59.3911,-59.3911,14.3358,-14.3358,-6.1439,83.9667,8.1919,-10.2398,4.0959,-16.3837,-43.0073,-4.0959,-20.4797,-8.1919,0.0000,34.8155,79.8708,-32.7675,6.1439,10.2398,40.9594,-36.8634,63.4870,-6.1439,-22.5277,-94.2066,-32.7675,-30.7195,38.9114,6.1439,26.6236,6.1439,-32.7675,-10.2398,36.8634,8.1919,26.6236,38.9114,34.8155,-10.2398,-4.0959,14.3358,2.0480,20.4797,-30.7195,-26.6236,24.5756,38.9114,16.3837,49.1513,-4.0959,14.3358,18.4317,18.4317,10.2398,71.6789,-4.0959,51.1992,-10.2398,-22.5277,-22.5277,51.1992,-2.0480
391.0,-10.2398,16.3837,71.6789,12.2878,-51.1992,-47.1033,-8.1919,14.3358,-18.4317,-6.1439,6.1439,12.2878,49.1513,38.9114,-2.0480,-38.9114,32.7675,88.0627,18.4317,0.0000,104.4464,-38.9114,-67.5830,8.1919,34.8155,-6.1439,-2.0480,24.5756,-26.6236,-47.1033,43.0073,16.3837,51.1992,-55.2952,-6.1439,-8.1919,-8.1919,26.6236,-10.2398,36.8634,-65.5350,-26.6236,26.6236,-10.2398,-20.4797,10.2398,-75.7748,51.1992,16.3837,20.4797,-4.0959,-36.8634,2.0480,16.3837,-26.6236,26.6236,-51.1992,2.0480,20.4797,26.6236,0.0000,14.3358,-55.2952,22.5277,34.8155,108.5423,32.7675,-18.4317,-32.7675,-14.3358,38.9114,-8.1919,28.6716,-4.0959,-53.2472,-49.1512,45.0553,16.3837,6.1439,73.7269,20.4797,-2.0480,-51.1992,-2.0480,4.0959,10.2398,-12.2878,-6.1439,20.4797,-10.2398,-16.3837,67.5830,-24.5756,-2.0480,16.3837,38.9114,20.4797,24.5756,-36.8634,-45.0553
391.2,38.9114,0.0000,79.8708,-12.2878,4.0959,55.2952,2.0480,28.6716,43.0073,-14.3358,55.2952,-81.9188,30.7195,-8.1919,28.6716,-10.2398,38.9114,-40.9594,34.8155,10.2398,10.2398,20.4797,-12.2878,47.1033,-18.4317,-6.1439,26.6236,-30.7195,-43.0073,38.9114,51.1992,65.5350,-45.0553,34.8155,30.7195,45.0553,59.3911,14.3358,65.5350,-12.2878,-10.2398,2.0480,24.5756,18.4317,34.8155,16.3837,38.9114,-14.3358,57.3431,-6.1439,57.3431,49.1513,26.6236,28.6716,34.8155,0.0000,34.8155,53.2472,22.5277,-6.1439,22.5277,18.4317,34.8155,-22.5277,-18.4317,-6.1439,-8.1919,57.3431,-51.1992,47.1033,34.8155,-20.4797,30.7195,12.2878,-16.3837,49.1513,-10.2398,-6.1439,71.6789,-61.4391,0.0000,-10.2398,-14.3358,32.7675,-90.1106,137.2139,53.2472,43.0073,26.6236,43.0073,20.4797,81.9188,45.0553,32.7675,45.0553,40.9594,-14.3358,-45.0553,59.3911,75.7748
391.4,4.0959,8.1919,30.7195,8.1919,2.0480,2.0480,-36.8634,-8.1919,77.8228,96.2545,-43.0073,-32.7675,34.8155,40.9594,6.1439,-24.5756,30.7195,61.4391,12.2878,98.3025,-12.2878,32.7675,26.6236,83.9667,-16.3838,47.1033,61.4391,51.1992,126.9741,40.9594,-34.8155,14.3358,-8.1919,2.0480,96.2545,51.1992,61.4391,36.8634,-26.6236,22.5277,28.6716,55.2952,-16.3838,36.8634,20.4797,22.5277,16.3837,100.3505,-16.3838,24.5756,-4.0959,20.4797,71.6789,61.4391,38.9114,-26.6236,36.8634,57.3431,14.3358,63.4870,55.2952,22.5277,10.2398,34.8155,86.0147,20.4797,-2.0480,63.4870,26.6236,30.7195,-22.5277,65.5350,-32.7675,2.0480,67.5830,96.2545,28.6716,22.5277,36.8634,2.0480,40.9594,-2.0480,49.1512,-55.2952,32.7675,34.8155,40.9594,6.1439,-53.2472,30.7195,51.1992,2.0480,83.9667,28.6716,34.8155,88.0627,-16.3838,2.0480,16.3837,32.7675
391.6,2.0480,4.0959,-4.0959,-4.0959,-30.7195,22.5277,24.5756,12.2878,-2.0480,-28.6716,-16.3837,16.3837,-30.7195,-28.6716,-135.1659,59.3911,40.9594,-4.0959,12.2878,-36.8634,-73.7269,-67.5830,-43.0073,-16.3837,53.2472,6.1439,-53.2472,2.0480,-2.0480,18.4317,-4.0959,-45.0553,16.3837,14.3358,0.0000,-12.2878,40.9594,-65.5350,-10.2398,-43.0073,-8.1919,0.0000,-2.0480,75.7748,-8.1919,-81.9188,16.3837,2.0480,-86.0147,-12.2878,-8.1919,8.1919,-4.0959,-20.4797,22.5277,-114.6862,-10.2398,38.9114,-20.4797,-10.2398,-30.7195,-12.2878,6.1439,4.0959,24.5756,-65.5350,-18.4317,49.1512,36.8634,20.4797,55.2952,-8.1919,-49.1513,16.3837,0.0000,6.1439,-88.0627,22.5277,40.9594,4.0959,2.0480,4.0959,-75.7748,24.5756,-47.1033,12.2878,28.6716,-14.3358,-8.1919,18.4317,-55.2952,-38.9114,-18.4317,-18.4317,-32.7675,43.0073,-34.8155,6.1439,-2.0480,-34.8155
391.8,8.1919,63.4870,-16.3838,-49.1513,-6.1439,-2.0480,14.3358,102.3984,26.6236,20.4797,24.5756,-26.6236,-4.0959,61.4391,110.5903,-34.8155,0.0000,30.7195,79.8708,61.4391,10.2398,2.0480,-2.0480,75.7748,45.0553,77.8228,36.8634,0.0000,14.3358,34.8155,24.5756,61.4391,49.1512,18.4317,-40.9594,32.7675,26.6236,51.1992,49.1512,-28.6716,36.8634,-2.0480,-20.4797,-2.0480,-2.0480,57.3431,-38.9114,67.5830,16.3837,-38.9114,20.4797,36.8634,2.0480,18.4317,16.3837,28.6716,12.2878,-22.5277,-14.3358,30.7195,14.3358,26.6236,28.6716,90.1106,-12.2878,20.4797,12.2878,67.5830,-16.3838,108.5423,57.3431,-4.0959,36.8634,4.0959,-10.2398,30.7195,-8.1919,43.0073,-16.3838,6.1439,16.3837,24.5756,38.9114,30.7195,-2.0480,4.0959,36.8634,59.3911,69.6309,51.1992,16.3837,6.1439,-16.3838,-36.8634,38.9114,4.0959,47.1033,57.3431,4.0959,38.9114
392.0,-38.9114,69.6309,43.0073,47.1033,63.4870,47.1033,57.3431,-28.6716,57.3431,-2.0480,8.1919,16.3838,28.6716,20.4797,53.2472,0.0000,79.8708,53.2472,-36.8634,12.2878,8.1919,69.6309,67.5830,-24.5756,-2.0480,57.3431,-4.0959,18.4317,43.0073,-24.5756,-55.2952,-14.3358,75.7748,16.3838,34.8155,45.0553,139.2619,49.1513,30.7195,55.2952,0.0000,71.6789,77.8228,16.3838,51.1992,12.2878,55.2952,75.7748,77.8228,59.3911,75.7748,12.2878,32.7675,32.7675,-38.9114,-4.0959,61.4391,-22.5277,-2.0480,40.9594,-6.1439,18.4317,0.0000,69.6309,32.7675,69.6309,94.2066,4.0959,40.9594,22.5277,47.1033,53.2472,73.7269,53.2472,43.0073,45.0553,-6.1439,55.2952,2.0480,2.0480,112.6383,57.3431,73.7269,6.1439,92.1586,-51.1992,110.5903,26.6236,30.7195,10.2398,81.9188,122.8781,0.0000,59.3911,-4.0959,57.3431,47.1033,20.4797,24.5756,10.2398
392.2,-61.4391,-4.0959,-77.8228,-79.8708,-67.5830,-24.5756,-106.4944,-16.3837,-147.4537,-131.0700,-67.5830,-10.2398,-6.1439,-81.9187,-73.7269,-92.1586,-12.2878,-40.9594,-55.2952,-34.8155,-114.6862,-61.4391,-20.4797,-94.2066,-86.0147,-77.8228,-75.7748,-53.2472,-69.6309,-69.6309,-83.9667,-12.2878,-36.8634,-45.0553,-98.3025,-51.1992,-40.9594,-63.4870,-47.1033,-69.6309,-94.2066,-114.6862,-122.8781,-49.1512,-4.0959,-79.8708,-18.4317,-47.1033,-6.1439,-36.8634,-18.4317,-59.3911,-73.7269,-43.0073,8.1919,-53.2472,-75.7748,-90.1106,-47.1033,-55.2952,-61.4391,-30.7195,-57.3431,-102.3984,-38.9114,-124.9261,-77.8228,-71.6789,-86.0147,-96.2545,14.3358,-18.4317,-40.9594,-14.3358,-57.3431,-36.8634,-36.8634,-20.4797,-61.4391,-51.1992,-22.5277,-6.1439,-71.6789,-88.0627,-86.0147,-26.6236,-14.3358,-55.2952,14.3358,8.1919,-26.6236,2.0480,-34.8155,-51.1992,-16.3837,-71.6789,-57.3431,-14.3358,2.0480,-40.9594
392.5,-34.8155,14.3358,22.5277,-53.2472,-6.1439,-45.0553,6.1439,32.7675,40.9594,77.8228,-24.5756,16.3837,-14.3358,-28.6716,18.4317,16.3837,-10.2398,-69.6309,-4.0959,-32.7675,34.8155,-20.4797,16.3837,38.9114,104.4464,-49.1512,-69.6309,-2.0480,-43.0073,-69.6309,14.3358,16.3837,28.6716,-16.3837,-18.4317,34.8155,0.0000,34.8155,-49.1512,8.1919,22.5277,6.1439,36.8634,-16.3837,-43.0073,-73.7269,47.1033,-10.2398,14.3358,-38.9114,43.0073,-4.0959,92.1586,30.7195,6.1439,4.0959,-40.9594,-26.6236,-18.4317,34.8155,71.6789,2.0480,10.2398,6.1439,10.2398,-28.6716,6.1439,69.6309,8.1919,-77.8228,30.7195,-32.7675,-12.2878,22.5277,-59.3911,26.6236,-10.2398,43.0073,-18.4317,-30.7195,53.2472,59.3911,14.3358,-57.3431,-10.2398,12.2878,6.1439,65.5350,4.0959,6.1439,-2.0480,12.2878,12.2878,-6.1439,104.4464,-16.3837,28.6716,-4.0959,-47.1033,-12.2878
392.7,51.1992,14.3358,98.3025,28.6716,71.6789,59.3911,106.4944,-30.7195,-2.0480,12.2878,79.8708,65.5350,57.3431,73.7269,10.2398,10.2398,47.1033,92.1586,79.8708,71.6789,65.5350,51.1992,4.0959,-24.5756,-24.5756,65.5350,8.1919,98.3025,14.3358,30.7195,38.9114,65.5350,55.2952,81.9188,-16.3837,47.1033,38.9114,51.1992,38.9114,40.9594,32.7675,-71.6789,57.3431,51.1992,40.9594,102.3984,34.8155,73.7269,77.8228,45.0553,59.3911,81.9188,4.0959,75.7748,45.0553,45.0553,98.3025,38.9114,30.7195,63.4870,12.2878,61.4391,79.8708,98.3025,61.4391,24.5756,57.3431,43.0073,73.7269,14.3358,38.9114,34.8155,65.5350,-16.3837,-2.0480,114.6863,86.0147,12.2878,-8.1919,53.2472,32.7675,16.3838,96.2545,55.2952,96.2545,47.1033,124.9261,47.1033,2.0480,77.8228,63.4870,61.4391,36.8634,59.3911,53.2472,73.7269,0.0000,8.1919,40.9594,32.7675
392.9,-110.5903,-16.3837,-26.6236,-10.2398,24.5756,-63.4870,4.0959,8.1919,-112.6383,-20.4797,-16.3837,-81.9187,26.6236,-100.3505,-8.1919,-26.6236,32.7675,-45.0553,-98.3025,-67.5830,2.0480,-90.1106,-16.3837,-51.1992,-28.6716,-6.1439,-71.6789,-18.4317,-6.1439,-2.0480,16.3838,-16.3837,-49.1512,-22.5277,-18.4317,12.2878,-86.0147,-49.1512,-57.3431,-65.5350,-67.5830,-4.0959,-75.7748,40.9594,-18.4317,-57.3431,4.0959,-45.0553,-8.1919,-57.3431,-28.6716,-18.4317,-12.2878,22.5277,-94.2066,20.4797,-18.4317,-63.4870,-26.6236,-12.2878,-53.2472,-45.0553,-16.3837,14.3358,-63.4870,8.1919,-86.0147,16.3838,-34.8155,4.0959,20.4797,-20.4797,71.6789,12.2878,67.5830,-83.9667,-16.3837,77.8228,8.1919,16.3838,-20.4797,49.1513,67.5830,-14.3358,-28.6716,-26.6236,55.2952,-12.2878,-12.2878,8.1919,-94.2066,-88.0627,-4.0959,-53.2472,-34.8155,-34.8155,22.5277,-2.0480,-2.0480,-36.8634
393.1,51.1992,26.6236,-18.4317,77.8228,36.8634,-18.4317,-14.3358,51.1992,36.8634,38.9114,36.8634,0.0000,34.8155,57.3431,120.8302,90.1106,51.1992,30.7195,-6.1439,40.9594,12.2878,-28.6716,-55.2952,34.8155,24.5756,26.6236,-12.2878,40.9594,53.2472,14.3358,0.0000,63.4870,69.6309,-45.0553,28.6716,-2.0480,83.9667,14.3358,4.0959,-61.4391,0.0000,67.5830,-22.5277,57.3431,83.9667,45.0553,4.0959,36.8634,47.1033,-2.0480,-20.4797,59.3911,61.4391,38.9114,45.0553,22.5277,36.8634,4.0959,47.1033,-16.3838,0.0000,96.2545,79.8708,86.0147,24.5756,47.1033,57.3431,-73.7269,65.5350,77.8228,92.1586,100.3505,34.8155,32.7675,20.4797,28.6716,0.0000,49.1512,30.7195,63.4870,-8.1919,10.2398,20.4797,81.9187,20.4797,94.2066,38.9114,55.2952,-22.5277,75.7748,16.3837,0.0000,63.4870,55.2952,-4.0959,-14.3358,45.0553,12.2878,40.9594,2.0480
393.3,-24.5756,-102.3984,28.6716,-18.4317,26.6236,12.2878,-43.0073,-53.2472,63.4870,-12.2878,22.5277,-2.0480,-2.0480,22.5277,-98.3025,16.3838,-43.0073,4.0959,-14.3358,-43.0073,-28.6716,-32.7675,4.0959,-12.2878,-36.8634,-40.9594,10.2398,32.7675,-57.3431,-8.1919,59.3911,-26.6236,-26.6236,-16.3837,-12.2878,51.1992,61.4391,14.3358,-34.8155,-14.3358,-16.3837,-34.8155,-16.3837,-10.2398,2.0480,-18.4317,-28.6716,-6.1439,-10.2398,32.7675,-12.2878,14.3358,10.2398,-57.3431,-20.4797,-14.3358,22.5277,-26.6236,-8.1919,-10.2398,-14.3358,16.3838,-8.1919,57.3431,-32.7675,71.6789,14.3358,-10.2398,-20.4797,-67.5830,-20.4797,47.1033,-34.8155,14.3358,-47.1033,69.6309,26.6236,-8.1919,20.4797,8.1919,-8.1919,18.4317,-28.6716,10.2398,16.3838,-24.5756,45.0553,4.0959,-71.6789,36.8634,8.1919,-88.0627,-55.2952,6.1439,-40.9594,57.3431,4.0959,16.3838,-20.4797,12.2878
393.5,-14.3358,18.4317,-24.5756,20.4797,-10.2398,24.5756,-65.5350,-20.4797,-22.5277,-67.5830,-28.6716,22.5277,-26.6236,-28.6716,12.2878,-34.8155,-8.1919,-4.0959,61.4391,-28.6716,-28.6716,-30.7195,6.1439,10.2398,8.1919,-2.0480,20.4797,-38.9114,-67.5830,2.0480,-40.9594,-30.7195,32.7675,73.7269,-24.5756,69.6309,-45.0553,-26.6236,6.1439,-16.3838,-26.6236,-6.1439,-32.7675,-24.5756,-47.1033,-22.5277,-45.0553,43.0073,-16.3838,-65.5350,-40.9594,12.2878,10.2398,-32.7675,-24.5756,-47.1033,-12.2878,-8.1919,0.0000,-77.8228,45.0553,-20.4797,2.0480,45.0553,-22.5277,8.1919,4.0959,83.9667,-6.1439,67.5830,12.2878,26.6236,-10.2398,-20.4797,51.1992,49.1512,20.4797,-40.9594,-49.1513,6.1439,10.2398,2.0480,-36.8634,-49.1513,-18.4317,43.0073,14.3358,-75.7748,-73.7269,-12.2878,-2.0480,-4.0959,49.1512,22.5277,45.0553,34.8155,12.2878,-18.4317,24.5756,30.7195
393.7,73.7269,20.4797,59.3911,79.8708,38.9114,51.1992,28.6716,36.8634,63.4870,51.1992,18.4317,-22.5277,88.0627,26.6236,-6.1439,110.5903,57.3431,69.6309,86.0147,51.1992,20.4797,-18.4317,-28.6716,126.9741,47.1033,-16.3837,90.1106,83.9667,47.1033,18.4317,-6.1439,59.3911,30.7195,22.5277,36.8634,24.5756,94.2066,10.2398,30.7195,65.5350,32.7675,57.3431,63.4870,-2.0480,86.0147,-4.0959,100.3505,16.3837,2.0480,106.4944,-28.6716,126.9741,69.6309,112.6383,116.7342,104.4464,45.0553,32.7675,102.3984,79.8708,79.8708,51.1992,18.4317,28.6716,24.5756,12.2878,79.8708,-12.2878,24.5756,61.4391,-24.5756,14.3358,28.6716,88.0627,83.9667,129.0220,-16.3837,38.9114,65.5350,24.5756,61.4391,92.1586,69.6309,45.0553,32.7675,69.6309,59.3911,63.4870,100.3505,24.5756,100.3505,-32.7675,49.1512,32.7675,-26.6236,67.5830,45.0553,34.8155,16.3837,24.5756
393.9,51.1992,2.0480,26.6236,14.3358,-12.2878,53.2472,-10.2398,30.7195,86.0147,45.0553,36.8634,-79.8708,30.7195,-14.3358,-47.1033,59.3911,-30.7195,10.2398,55.2952,-2.0480,0.0000,-16.3837,-45.0553,28.6716,-10.2398,10.2398,8.1919,-26.6236,36.8634,47.1033,-8.1919,40.9594,12.2878,14.3358,-18.4317,0.0000,10.2398,-6.1439,22.5277,-4.0959,10.2398,38.9114,-6.1439,-26.6236,-8.1919,-4.0959,-18.4317,2.0480,-38.9114,34.8155,40.9594,8.1919,18.4317,51.1992,38.9114,47.1033,-16.3837,92.1586,38.9114,8.1919,14.3358,20.4797,59.3911,-8.1919,-65.5350,4.0959,16.3837,8.1919,12.2878,20.4797,-10.2398,6.1439,71.6789,36.8634,79.8708,63.4870,26.6236,59.3911,6.1439,14.3358,40.9594,102.3984,53.2472,40.9594,77.8228,55.2952,-38.9114,141.3098,-6.1439,30.7195,14.3358,71.6789,43.0073,67.5830,32.7675,55.2952,-69.6309,16.3837,55.2952,69.6309
394.1,16.3837,49.1512,-71.6789,-73.7269,-51.1992,-20.4797,-67.5830,-24.5756,47.1033,-96.2545,-36.8634,-20.4797,-51.1992,-36.8634,-43.0073,28.6716,-34.8155,-57.3431,-49.1513,30.7195,-92.1586,75.7748,-26.6236,-61.4391,-16.3838,-30.7195,-34.8155,-81.9188,-30.7195,-30.7195,-34.8155,-24.5756,24.5756,-4.0959,-18.4317,-14.3358,38.9114,20.4797,-53.2472,2.0480,-10.2398,-6.1439,-57.3431,-61.4391,-6.1439,-14.3358,-10.2398,-90.1106,-63.4870,-32.7675,-43.0073,-36.8634,8.1919,12.2878,-47.1033,-57.3431,-4.0959,-51.1992,-36.8634,-16.3838,-63.4870,-59.3911,-16.3838,-4.0959,36.8634,-22.5277,-47.1033,-8.1919,2.0480,-40.9594,-12.2878,4.0959,-4.0959,-2.0480,-4.0959,-49.1513,53.2472,-28.6716,-63.4870,-22.5277,-32.7675,45.0553,-4.0959,-12.2878,-43.0073,4.0959,-26.6236,10.2398,-8.1919,2.0480,-40.9594,-4.0959,-67.5830,-83.9667,-67.5830,-73.7269,24.5756,10.2398,-12.2878,-22.5277
394.3,26.6236,69.6309,-47.1033,-10.2398,67.5830,12.2878,-59.3911,-18.4317,-90.1106,-6.1439,-30.7195,-36.8634,-18.4317,-16.3838,-30.7195,-40.9594,45.0553,-20.4797,-49.1513,0.0000,-10.2398,-67.5830,-20.4797,-34.8155,0.0000,-69.6309,-61.4391,34.8155,-2.0480,-98.3025,-69.6309,-116.7342,-26.6236,-22.5277,57.3431,-4.0959,-69.6309,-114.6863,-20.4797,-34.8155,12.2878,-24.5756,-10.2398,28.6716,38.9114,38.9114,-116.7342,-34.8155,30.7195,-24.5756,6.1439,53.2472,24.5756,20.4797,-86.0147,-38.9114,-28.6716,-73.7269,-2.0480,6.1439,-4.0959,-63.4870,-45.0553,0.0000,-47.1033,-30.7195,57.3431,-10.2398,45.0553,-8.1919,-4.0959,0.0000,-38.9114,-14.3358,-2.0480,57.3431,2.0480,18.4317,67.5830,2.0480,36.8634,-6.1439,-28.6716,-53.2472,10.2398,-34.8155,-67.5830,34.8155,-8.1919,20.4797,-63.4870,36.8634,38.9114,-116.7342,-83.9667,-14.3358,8.1919,-18.4317,14.3358,100.3505
