Wavelength[nm],0.00,6.67,13.34,20.01,26.69,33.36,40.03,46.70,53.37,60.04,66.71,73.38,80.06,86.73,93.40,100.07,106.74,113.41,120.08,126.75,133.43,140.10,146.77,153.44,160.11,166.78,173.45,180.12,186.80,193.47
394.1,-10.2398,4.0959,26.6236,96.2545,34.8155,2.0480,55.2952,28.6716,34.8155,-47.1033,40.9594,6.1439,65.5350,-26.6236,-45.0553,-12.2878,12.2878,57.3431,8.1919,30.7195,26.6236,106.4944,57.3431,106.4944,43.0073,20.4797,-20.4797,65.5350,0.0000,-14.3358
394.3,-51.1992,-57.3431,14.3358,-16.3837,47.1033,-22.5277,-51.1992,20.4797,-30.7195,4.0959,-47.1033,-18.4317,14.3358,-112.6383,51.1992,0.0000,-2.0480,81.9188,-32.7675,-6.1439,63.4870,-40.9594,34.8155,-18.4317,0.0000,-55.2952,10.2398,8.1919,22.5277,57.3431
394.5,65.5350,40.9594,55.2952,53.2472,43.0073,90.1106,38.9114,-12.2878,75.7748,120.8302,92.1586,102.3984,-26.6236,108.5423,45.0553,30.7195,57.3431,-4.0959,55.2952,55.2952,16.3837,112.6383,57.3431,-18.4317,55.2952,71.6789,38.9114,53.2472,57.3431,47.1033
394.7,-4.0959,49.1512,12.2878,-57.3431,24.5756,-2.0480,20.4797,67.5830,49.1512,28.6716,65.5350,71.6789,65.5350,22.5277,88.0627,63.4870,59.3911,10.2398,100.3505,4.0959,10.2398,32.7675,4.0959,16.3837,61.4391,59.3911,18.4317,81.9188,75.7748,38.9114
394.9,-88.0627,-77.8228,-55.2952,-88.0627,-59.3911,-28.6716,-61.4391,-22.5277,-69.6309,-24.5756,-34.8155,14.3358,-69.6309,-34.8155,-47.1033,-59.3911,-36.8634,61.4391,-6.1439,-43.0073,10.2398,-28.6716,-71.6789,-6.1439,-61.4391,-6.1439,-100.3505,4.0959,-43.0073,-65.5350
395.1,-38.9114,-45.0553,-38.9114,-2.0480,-43.0073,-20.4797,-18.4317,-34.8155,-38.9114,-49.1512,26.6236,-10.2398,-77.8228,53.2472,-18.4317,-53.2472,-26.6236,22.5277,-10.2398,-47.1033,-20.4797,49.1513,14.3358,24.5756,-32.7675,65.5350,59.3911,20.4797,40.9594,-6.1439
395.3,-8.1919,73.7269,98.3025,124.9261,129.0220,10.2398,90.1106,135.1659,63.4870,77.8228,20.4797,124.9261,133.1180,49.1513,155.6456,174.0773,137.2139,77.8228,98.3025,20.4797,49.1513,190.4611,96.2545,110.5903,124.9261,124.9261,-8.1919,102.3984,61.4391,116.7342
395.5,20.4797,-100.3505,-20.4797,-6.1439,-32.7675,-73.7269,-65.5350,-55.2952,-18.4317,-22.5277,-26.6236,-43.0073,-22.5277,-63.4870,-65.5350,-71.6789,-24.5756,-26.6236,-73.7269,-53.2472,-49.1512,81.9188,-57.3431,-96.2545,-30.7195,-32.7675,18.4317,-86.0147,-67.5830,-73.7269
395.8,-34.8155,-16.3837,-53.2472,-43.0073,-20.4797,24.5756,-45.0553,6.1439,6.1439,8.1919,-36.8634,55.2952,-16.3837,-2.0480,-53.2472,-22.5277,30.7195,53.2472,69.6309,-4.0959,-40.9594,2.0480,18.4317,18.4317,-55.2952,-55.2952,32.7675,45.0553,63.4870,36.8634
396.0,45.0553,40.9594,22.5277,-20.4797,30.7195,0.0000,106.4944,20.4797,28.6716,-8.1919,57.3431,49.1512,67.5830,77.8228,45.0553,14.3358,4.0959,14.3358,-4.0959,-12.2878,24.5756,61.4391,79.8708,28.6716,45.0553,43.0073,16.3837,61.4391,63.4870,38.9114
396.2,-14.3358,-38.9114,34.8155,-22.5277,32.7675,-38.9114,32.7675,20.4797,20.4797,57.3431,34.8155,-34.8155,94.2066,57.3431,81.9188,83.9667,12.2878,14.3358,10.2398,-40.9594,75.7748,55.2952,36.8634,71.6789,53.2472,8.1919,40.9594,43.0073,86.0147,45.0553
396.4,-18.4317,4.0959,86.0147,14.3358,-43.0073,-4.0959,86.0147,20.4797,-8.1919,14.3358,-57.3431,102.3984,-59.3911,47.1033,92.1586,-30.7195,-10.2398,-61.4391,14.3358,8.1919,-49.1512,67.5830,6.1439,6.1439,40.9594,-30.7195,-28.6716,92.1586,-10.2398,4.0959
396.6,-10.2398,-55.2952,-20.4797,-34.8155,-14.3358,12.2878,-22.5277,-63.4870,-40.9594,24.5756,-51.1992,0.0000,-73.7269,79.8708,36.8634,-18.4317,73.7269,-16.3837,-55.2952,32.7675,-4.0959,77.8228,-34.8155,12.2878,-90.1106,-30.7195,-28.6716,-57.3431,-43.0073,32.7675
396.8,12.2878,-22.5277,24.5756,8.1919,-4.0959,38.9114,-59.3911,32.7675,26.6236,-69.6309,59.3911,36.8634,75.7748,69.6309,32.7675,69.6309,-8.1919,6.1439,53.2472,20.4797,-63.4870,38.9114,-4.0959,-20.4797,32.7675,8.1919,0.0000,18.4317,8.1919,59.3911
397.0,59.3911,71.6789,92.1586,104.4464,43.0073,53.2472,100.3505,92.1586,47.1033,116.7342,102.3984,34.8155,63.4870,45.0553,32.7675,32.7675,100.3505,61.4391,118.7822,79.8708,98.3025,133.1180,90.1106,43.0073,133.1180,63.4870,73.7269,32.7675,57.3431,59.3911
397.2,26.6236,28.6716,94.2066,61.4391,4.0959,63.4870,-4.0959,98.3025,47.1033,10.2398,2.0480,36.8634,102.3984,43.0073,51.1992,-18.4317,-36.8634,94.2066,-6.1439,77.8228,38.9114,137.2139,34.8155,40.9594,81.9188,96.2545,10.2398,24.5756,40.9594,55.2952
397.4,-14.3358,-79.8708,8.1919,-59.3911,-2.0480,-102.3984,24.5756,-30.7195,0.0000,16.3837,-71.6789,-28.6716,-6.1439,-4.0959,40.9594,51.1992,28.6716,-43.0073,-36.8634,-36.8634,-32.7675,12.2878,-10.2398,26.6236,-69.6309,-47.1033,-6.1439,-34.8155,-2.0480,0.0000
397.6,16.3838,47.1033,16.3838,-10.2398,-18.4317,-22.5277,-43.0073,77.8228,14.3358,92.1586,8.1919,83.9667,-18.4317,34.8155,16.3838,14.3358,-30.7195,12.2878,47.1033,18.4317,77.8228,79.8708,40.9594,10.2398,-61.4391,-6.1439,20.4797,14.3358,-36.8634,36.8634
397.8,-51.1992,-20.4797,-12.2878,22.5277,-20.4797,-4.0959,8.1919,-30.7195,-83.9667,-4.0959,-45.0553,2.0480,-12.2878,-18.4317,-30.7195,-26.6236,0.0000,-45.0553,-45.0553,-61.4391,-12.2878,36.8634,16.3837,-24.5756,24.5756,4.0959,28.6716,-34.8155,-8.1919,-4.0959
398.0,-18.4317,26.6236,47.1033,-49.1512,-26.6236,-34.8155,-12.2878,-20.4797,65.5350,24.5756,61.4391,45.0553,12.2878,14.3358,10.2398,55.2952,-16.3837,43.0073,100.3505,-22.5277,-32.7675,57.3431,24.5756,-8.1919,-16.3837,18.4317,18.4317,20.4797,32.7675,-8.1919
398.2,61.4391,-22.5277,79.8708,-20.4797,-24.5756,26.6236,-20.4797,-10.2398,28.6716,-18.4317,-22.5277,-2.0480,59.3911,53.2472,-61.4391,10.2398,-53.2472,12.2878,-26.6236,22.5277,-34.8155,-16.3838,-51.1992,-55.2952,57.3431,-81.9188,22.5277,16.3837,-16.3838,-49.1513
398.4,53.2472,22.5277,-6.1439,0.0000,30.7195,43.0073,36.8634,92.1586,57.3431,49.1513,22.5277,36.8634,40.9594,55.2952,36.8634,30.7195,45.0553,38.9114,57.3431,18.4317,-2.0480,24.5756,108.5423,36.8634,61.4391,131.0700,73.7269,-4.0959,104.4464,38.9114
398.6,-77.8228,-47.1033,-100.3505,-102.3984,-47.1033,-47.1033,-86.0147,-59.3911,-90.1106,-22.5277,-88.0627,-69.6309,-94.2066,-102.3984,-83.9667,-49.1513,-36.8634,-106.4944,-79.8708,-122.8781,-32.7675,12.2878,-124.9261,-98.3025,-55.2952,-63.4870,-81.9188,-47.1033,-73.7269,-81.9188
398.8,-122.8781,-180.2213,-114.6862,-79.8708,-92.1586,-114.6862,-73.7269,-90.1106,-106.4944,-145.4058,-151.5497,-141.3098,-118.7822,-79.8708,-126.9741,-36.8634,-104.4464,-102.3984,-110.5903,-73.7269,-180.2213,14.3358,-77.8228,-182.2692,-90.1106,-90.1106,-45.0553,-40.9594,-116.7342,-57.3431
399.0,-22.5277,-53.2472,43.0073,24.5756,67.5830,12.2878,-55.2952,4.0959,4.0959,4.0959,-16.3837,-26.6236,-16.3837,-20.4797,-59.3911,-4.0959,6.1439,-6.1439,81.9188,-59.3911,18.4317,12.2878,22.5277,16.3837,43.0073,-34.8155,-36.8634,28.6716,-59.3911,30.7195
399.3,-49.1512,2.0480,26.6236,-18.4317,-28.6716,-49.1512,61.4391,-16.3837,43.0073,-4.0959,-12.2878,45.0553,-28.6716,28.6716,28.6716,-36.8634,-38.9114,-4.0959,6.1439,2.0480,12.2878,51.1992,-81.9188,40.9594,28.6716,0.0000,-4.0959,4.0959,-43.0073,32.7675
399.5,73.7269,88.0627,102.3984,14.3358,49.1513,24.5756,-10.2398,49.1513,51.1992,67.5830,57.3431,43.0073,20.4797,79.8708,71.6789,88.0627,100.3505,38.9114,63.4870,65.5350,14.3358,122.8781,71.6789,-4.0959,8.1919,49.1513,18.4317,-28.6716,53.2472,2.0480
399.7,2.0480,53.2472,98.3025,79.8708,51.1992,38.9114,32.7675,75.7748,26.6236,51.1992,-14.3358,22.5277,8.1919,8.1919,-6.1439,51.1992,28.6716,22.5277,47.1033,47.1033,55.2952,116.7342,57.3431,57.3431,8.1919,20.4797,51.1992,53.2472,49.1513,28.6716
399.9,8.1919,0.0000,6.1439,-38.9114,-53.2472,-96.2545,-26.6236,-57.3431,-28.6716,-81.9187,-47.1033,-79.8708,-106.4944,0.0000,-34.8155,12.2878,-69.6309,-90.1106,-16.3837,-55.2952,6.1439,8.1919,2.0480,-10.2398,-79.8708,-16.3837,4.0959,129.0220,-94.2066,-96.2545
400.1,2.0480,-12.2878,16.3837,75.7748,8.1919,6.1439,18.4317,-18.4317,45.0553,4.0959,79.8708,38.9114,24.5756,34.8155,4.0959,24.5756,-49.1513,-10.2398,67.5830,57.3431,28.6716,30.7195,100.3505,-24.5756,61.4391,0.0000,69.6309,24.5756,18.4317,-28.6716
400.3,45.0553,38.9114,92.1586,38.9114,114.6862,106.4944,49.1512,16.3837,20.4797,69.6309,12.2878,43.0073,53.2472,40.9594,92.1586,75.7748,49.1512,159.7416,38.9114,49.1512,114.6862,157.6936,112.6383,129.0220,47.1033,51.1992,98.3025,88.0627,4.0959,57.3431
400.5,116.7342,81.9188,96.2545,43.0073,34.8155,59.3911,83.9667,102.3984,69.6309,118.7822,55.2952,12.2878,75.7748,59.3911,40.9594,73.7269,32.7675,122.8781,79.8708,18.4317,43.0073,59.3911,59.3911,30.7195,92.1586,104.4464,86.0147,102.3984,149.5017,71.6789
400.7,-65.5350,-10.2398,-112.6383,-59.3911,-32.7675,-55.2952,-49.1512,-40.9594,-51.1992,-79.8708,-79.8708,-104.4464,-36.8634,-8.1919,-49.1512,-12.2878,59.3911,-57.3431,-38.9114,14.3358,-10.2398,20.4797,-30.7195,-43.0073,-59.3911,-18.4317,-40.9594,-22.5277,2.0480,4.0959
400.9,53.2472,-49.1512,-6.1439,8.1919,0.0000,-36.8634,-73.7269,-45.0553,-53.2472,6.1439,-18.4317,-30.7195,-73.7269,8.1919,-14.3358,-63.4870,-40.9594,-40.9594,-79.8708,-28.6716,-57.3431,104.4464,-26.6236,-65.5350,-26.6236,-32.7675,28.6716,-38.9114,-20.4797,-4.0959
401.1,26.6236,8.1919,-32.7675,24.5756,26.6236,4.0959,8.1919,34.8155,22.5277,75.7748,28.6716,30.7195,-12.2878,-16.3837,43.0073,6.1439,12.2878,53.2472,47.1033,8.1919,43.0073,100.3505,6.1439,14.3358,10.2398,22.5277,-34.8155,-4.0959,90.1106,47.1033
401.3,4.0959,-45.0553,53.2472,2.0480,18.4317,-38.9114,49.1512,24.5756,22.5277,-14.3358,-12.2878,0.0000,79.8708,40.9594,-30.7195,-28.6716,-8.1919,79.8708,-36.8634,-34.8155,-26.6236,100.3505,-14.3358,49.1512,-36.8634,-14.3358,-26.6236,59.3911,-16.3837,20.4797
401.5,63.4870,2.0480,45.0553,116.7342,47.1033,-26.6236,45.0553,38.9114,12.2878,-4.0959,26.6236,43.0073,77.8228,71.6789,83.9667,53.2472,2.0480,51.1992,6.1439,90.1106,-28.6716,32.7675,-26.6236,-12.2878,75.7748,40.9594,88.0627,75.7748,69.6309,57.3431
401.7,-18.4317,-30.7195,24.5756,18.4317,30.7195,6.1439,6.1439,-14.3358,45.0553,65.5350,59.3911,30.7195,81.9188,16.3838,0.0000,-4.0959,40.9594,-20.4797,24.5756,-55.2952,34.8155,22.5277,-2.0480,102.3984,8.1919,57.3431,55.2952,53.2472,4.0959,-2.0480
401.9,-67.5830,-20.4797,-8.1919,-47.1033,-116.7342,38.9114,12.2878,-65.5350,-14.3358,8.1919,-86.0147,49.1513,-26.6236,8.1919,-55.2952,12.2878,-53.2472,-81.9187,-34.8155,-16.3837,-38.9114,-10.2398,-26.6236,6.1439,-49.1512,-73.7269,-47.1033,-16.3837,-16.3837,73.7269
402.1,-100.3505,-77.8228,-4.0959,-43.0073,-79.8708,-61.4391,-77.8228,-92.1586,-28.6716,-26.6236,4.0959,-114.6863,-40.9594,-45.0553,-63.4870,-79.8708,-12.2878,24.5756,-57.3431,-26.6236,-34.8155,110.5903,-59.3911,-6.1439,-4.0959,-73.7269,-32.7675,-30.7195,-22.5277,-38.9114
402.3,-40.9594,14.3358,-26.6236,12.2878,-65.5350,-57.3431,-53.2472,-12.2878,-51.1992,-26.6236,20.4797,-53.2472,0.0000,-57.3431,-40.9594,-51.1992,-12.2878,-38.9114,32.7675,16.3837,43.0073,-6.1439,-12.2878,6.1439,-10.2398,75.7748,-14.3358,0.0000,-24.5756,16.3837
402.5,-61.4391,-61.4391,-51.1992,28.6716,-10.2398,-8.1919,-34.8155,-14.3358,-73.7269,-36.8634,-88.0627,-38.9114,-55.2952,-49.1512,-57.3431,-2.0480,-26.6236,-14.3358,-63.4870,4.0959,8.1919,20.4797,-51.1992,-20.4797,-32.7675,-77.8228,-67.5830,-20.4797,-30.7195,-55.2952
402.8,-24.5756,24.5756,-18.4317,28.6716,-10.2398,4.0959,-57.3431,-81.9188,45.0553,-10.2398,43.0073,-36.8634,-38.9114,2.0480,10.2398,-22.5277,0.0000,-61.4391,-51.1992,20.4797,-38.9114,-22.5277,81.9188,-24.5756,24.5756,0.0000,-40.9594,-36.8634,55.2952,-22.5277
403.0,-36.8634,-126.9741,-94.2066,-10.2398,-2.0480,-26.6236,-10.2398,59.3911,-88.0627,-32.7675,-53.2472,18.4317,14.3358,-57.3431,14.3358,47.1033,-32.7675,-55.2952,-6.1439,-75.7748,20.4797,4.0959,14.3358,-43.0073,2.0480,-65.5350,-8.1919,-28.6716,-16.3837,-102.3984
403.2,-18.4317,-18.4317,51.1992,20.4797,40.9594,-30.7195,71.6789,-16.3837,79.8708,45.0553,26.6236,26.6236,129.0220,-6.1439,61.4391,10.2398,-10.2398,8.1919,49.1513,30.7195,55.2952,40.9594,-4.0959,16.3838,53.2472,55.2952,57.3431,36.8634,40.9594,26.6236
403.4,40.9594,-6.1439,-30.7195,-49.1513,-30.7195,-90.1106,26.6236,-32.7675,-55.2952,-34.8155,-45.0553,8.1919,-26.6236,-51.1992,4.0959,12.2878,-10.2398,-38.9114,-2.0480,-40.9594,-8.1919,38.9114,-47.1033,0.0000,-65.5350,-10.2398,-47.1033,-45.0553,-20.4797,-12.2878
403.6,57.3431,-18.4317,-36.8634,45.0553,49.1512,36.8634,24.5756,24.5756,47.1033,71.6789,-6.1439,6.1439,0.0000,24.5756,-38.9114,22.5277,8.1919,59.3911,22.5277,34.8155,38.9114,81.9188,8.1919,-24.5756,-16.3837,4.0959,30.7195,16.3837,6.1439,2.0480
403.8,51.1992,24.5756,38.9114,0.0000,57.3431,83.9667,145.4058,108.5423,0.0000,-12.2878,38.9114,45.0553,75.7748,49.1513,55.2952,94.2066,6.1439,40.9594,110.5903,4.0959,116.7342,157.6936,71.6789,98.3025,88.0627,43.0073,47.1033,51.1992,67.5830,104.4464
404.0,-18.4317,73.7269,118.7822,4.0959,-71.6789,-20.4797,98.3025,43.0073,77.8228,16.3837,-47.1033,22.5277,110.5903,8.1919,40.9594,86.0147,30.7195,4.0959,-8.1919,49.1512,67.5830,81.9188,32.7675,114.6862,-26.6236,32.7675,16.3837,22.5277,61.4391,12.2878
404.2,-24.5756,-16.3837,-24.5756,-20.4797,73.7269,-36.8634,-63.4870,-12.2878,2.0480,24.5756,-38.9114,-38.9114,-4.0959,18.4317,32.7675,-6.1439,-45.0553,-36.8634,-32.7675,22.5277,24.5756,83.9667,-30.7195,55.2952,61.4391,-18.4317,-10.2398,28.6716,-34.8155,98.3025
404.4,98.3025,71.6789,135.1659,63.4870,126.9741,83.9667,67.5830,-12.2878,32.7675,94.2066,79.8708,8.1919,28.6716,55.2952,108.5423,86.0147,34.8155,4.0959,49.1512,30.7195,36.8634,145.4058,86.0147,81.9187,73.7269,79.8708,79.8708,112.6383,106.4944,67.5830
404.6,-47.1033,-4.0959,-2.0480,12.2878,55.2952,-47.1033,49.1513,22.5277,53.2472,-18.4317,24.5756,-26.6236,18.4317,12.2878,8.1919,32.7675,-14.3358,6.1439,12.2878,88.0627,34.8155,59.3911,-8.1919,77.8228,8.1919,59.3911,-14.3358,14.3358,49.1513,43.0073
404.8,-30.7195,26.6236,12.2878,-51.1992,22.5277,4.0959,-92.1586,-45.0553,-14.3358,-20.4797,28.6716,-47.1033,0.0000,-26.6236,4.0959,-10.2398,2.0480,-16.3838,2.0480,8.1919,0.0000,16.3837,-32.7675,-34.8155,-57.3431,-32.7675,32.7675,-18.4317,-32.7675,-6.1439
405.0,-32.7675,49.1513,-18.4317,36.8634,22.5277,77.8228,28.6716,49.1513,61.4391,71.6789,38.9114,49.1513,47.1033,63.4870,59.3911,73.7269,77.8228,-10.2398,14.3358,67.5830,61.4391,110.5903,157.6936,10.2398,55.2952,4.0959,2.0480,12.2878,81.9188,53.2472
405.2,0.0000,-67.5830,-8.1919,-24.5756,-26.6236,16.3837,45.0553,28.6716,4.0959,-22.5277,-6.1439,8.1919,-71.6789,2.0480,2.0480,-75.7748,-14.3358,-36.8634,22.5277,-51.1992,20.4797,96.2545,6.1439,32.7675,-28.6716,-14.3358,73.7269,-34.8155,-20.4797,16.3837
405.4,69.6309,2.0480,0.0000,-63.4870,-61.4391,30.7195,24.5756,34.8155,20.4797,-49.1513,43.0073,53.2472,4.0959,-10.2398,49.1512,49.1512,0.0000,43.0073,61.4391,94.2066,65.5350,71.6789,38.9114,-26.6236,6.1439,71.6789,59.3911,-55.2952,30.7195,2.0480
405.6,6.1439,-22.5277,-2.0480,-34.8155,-77.8228,-8.1919,-77.8228,6.1439,-100.3505,-55.2952,43.0073,14.3358,10.2398,32.7675,-10.2398,38.9114,-30.7195,40.9594,10.2398,-24.5756,65.5350,77.8228,49.1512,36.8634,0.0000,-6.1439,4.0959,-6.1439,-45.0553,22.5277
405.8,81.9188,118.7822,18.4317,67.5830,2.0480,34.8155,63.4870,36.8634,-12.2878,51.1992,24.5756,28.6716,32.7675,-28.6716,45.0553,34.8155,8.1919,49.1512,57.3431,22.5277,32.7675,40.9594,-14.3358,28.6716,122.8781,-16.3837,32.7675,-14.3358,69.6309,0.0000
406.0,10.2398,59.3911,-2.0480,4.0959,-36.8634,-4.0959,65.5350,24.5756,26.6236,6.1439,-40.9594,-36.8634,-38.9114,-79.8708,-10.2398,24.5756,20.4797,8.1919,-26.6236,-57.3431,-45.0553,53.2472,-8.1919,22.5277,-96.2545,-88.0627,53.2472,16.3837,-40.9594,0.0000
406.3,81.9187,34.8155,30.7195,59.3911,57.3431,118.7822,71.6789,45.0553,6.1439,24.5756,51.1992,75.7748,55.2952,122.8781,12.2878,79.8708,20.4797,36.8634,67.5830,-18.4317,77.8228,180.2212,22.5277,77.8228,55.2952,88.0627,49.1512,86.0147,16.3837,59.3911
406.5,-34.8155,4.0959,55.2952,22.5277,32.7675,36.8634,104.4464,-6.1439,26.6236,114.6863,43.0073,43.0073,32.7675,22.5277,22.5277,10.2398,-34.8155,-14.3358,-2.0480,43.0073,32.7675,63.4870,36.8634,-16.3837,12.2878,-16.3837,30.7195,12.2878,16.3838,22.5277
406.7,34.8155,-8.1919,-6.1439,18.4317,102.3984,38.9114,16.3837,10.2398,-14.3358,28.6716,-88.0627,-28.6716,73.7269,-38.9114,-16.3838,2.0480,-12.2878,-38.9114,40.9594,16.3837,65.5350,108.5423,-73.7269,-36.8634,34.8155,-26.6236,10.2398,77.8228,65.5350,-2.0480
406.9,-69.6309,32.7675,-94.2066,-71.6789,-63.4870,-83.9667,-38.9114,-129.0220,-51.1992,-24.5756,-67.5830,59.3911,-61.4391,-69.6309,-43.0073,-67.5830,-6.1439,-38.9114,-16.3837,0.0000,-92.1586,65.5350,-24.5756,16.3837,-30.7195,-43.0073,4.0959,26.6236,16.3837,49.1512
