Wavelength[nm],0.00,6.67,13.34,20.01,26.69,33.36,40.03,46.70,53.37,60.04,66.71,73.38,80.06,86.73,93.40,100.07,106.74,113.41,120.08,126.75,133.43,140.10,146.77,153.44,160.11,166.78,173.45,180.12,186.80,193.47,200.14,206.81,213.48,220.15,226.82,233.49,240.17,246.84,253.51,260.18,266.85,273.52,280.19,286.87,293.54,300.21,306.88,313.55,320.22,326.89,333.56,340.24,346.91,353.58,360.25,366.92,373.59,380.26,386.93,393.61,400.28,406.95,413.62,420.29,426.96,433.63,440.30,446.98,453.65,460.32,466.99,473.66,480.33,487.00,493.67
400.5,1288.1723,1312.7480,1300.4602,1306.6041,1239.0211,1329.1317,1251.3089,1277.9325
400.7,1322.9878,1265.6447,1296.3642,1253.3569,1314.7959,1282.0284,1271.7886,1302.5081
400.9,1234.9252,1302.5081,1273.8366,1290.2203,1314.7959,1267.6927,1185.7739,1292.2683
401.1,1234.9252,1255.4048,1236.9731,1273.8366,1261.5487,1300.4602,1228.7812,1271.7886
401.3,1322.9878,1245.1650,1247.2130,1263.5967,1308.6520,1282.0284,1222.6373,1290.2203
401.5,1224.6853,1257.4528,1234.9252,1241.0691,1265.6447,1247.2130,1236.9731,1196.0138
401.7,1333.2277,1312.7480,1222.6373,1331.1797,1257.4528,1314.7959,1310.7000,1292.2683
401.9,1310.7000,1222.6373,1279.9805,1214.4455,1277.9325,1300.4602,1206.2536,1208.3016
402.1,1226.7333,1243.1170,1255.4048,1267.6927,1288.1723,1212.3975,1263.5967,1263.5967
402.3,1343.4675,1286.1244,1261.5487,1316.8439,1273.8366,1226.7333,1234.9252,1284.0764
402.5,1239.0211,1226.7333,1298.4122,1257.4528,1345.5155,1259.5008,1351.6594,1216.4934
402.8,1339.3716,1253.3569,1247.2130,1308.6520,1216.4934,1216.4934,1245.1650,1226.7333
403.0,1261.5487,1294.3163,1241.0691,1279.9805,1273.8366,1310.7000,1304.5561,1251.3089
403.2,1271.7886,1286.1244,1261.5487,1243.1170,1249.2609,1234.9252,1255.4048,1259.5008
403.4,1228.7812,1265.6447,1275.8845,1284.0764,1286.1244,1249.2609,1318.8919,1331.1797
403.6,1247.2130,1302.5081,1288.1723,1243.1170,1312.7480,1251.3089,1320.9398,1304.5561
403.8,1327.0838,1298.4122,1286.1244,1220.5894,1333.2277,1314.7959,1320.9398,1318.8919
404.0,1304.5561,1265.6447,1193.9658,1292.2683,1298.4122,1277.9325,1265.6447,1314.7959
404.2,1263.5967,1308.6520,1265.6447,1210.3495,1228.7812,1257.4528,1279.9805,1249.2609
404.4,1241.0691,1302.5081,1222.6373,1255.4048,1320.9398,1245.1650,1257.4528,1265.6447
404.6,1265.6447,1255.4048,1372.1391,1265.6447,1298.4122,1271.7886,1300.4602,1212.3975
404.8,1343.4675,1294.3163,1267.6927,1275.8845,1296.3642,1282.0284,1279.9805,1245.1650
405.0,1277.9325,1243.1170,1302.5081,1202.1577,1286.1244,1312.7480,1341.4195,1273.8366
405.2,1169.3902,1277.9325,1284.0764,1265.6447,1279.9805,1312.7480,1202.1577,1341.4195
405.4,1304.5561,1271.7886,1314.7959,1206.2536,1304.5561,1222.6373,1277.9325,1284.0764
405.6,1308.6520,1351.6594,1343.4675,1286.1244,1173.4861,1181.6780,1282.0284,1251.3089
405.8,1284.0764,1222.6373,1251.3089,1226.7333,1241.0691,1267.6927,1259.5008,1357.8033
406.0,1361.8992,1279.9805,1251.3089,1261.5487,1259.5008,1212.3975,1247.2130,1171.4381
406.3,1288.1723,1288.1723,1234.9252,1284.0764,1212.3975,1275.8845,1288.1723,1288.1723
406.5,1345.5155,1234.9252,1333.2277,1271.7886,1267.6927,1261.5487,1234.9252,1239.0211
406.7,1247.2130,1290.2203,1286.1244,1279.9805,1243.1170,1298.4122,1282.0284,1279.9805
406.9,1239.0211,1282.0284,1275.8845,1277.9325,1302.5081,1220.5894,1265.6447,1157.1023
407.1,1329.1317,1259.5008,1226.7333,1277.9325,1300.4602,1239.0211,1239.0211,1284.0764
407.3,1277.9325,1302.5081,1335.2756,1243.1170,1265.6447,1314.7959,1253.3569,1261.5487
407.5,1228.7812,1263.5967,1259.5008,1286.1244,1277.9325,1310.7000,1265.6447,1265.6447
407.7,1257.4528,1220.5894,1288.1723,1249.2609,1202.1577,1267.6927,1196.0138,1259.5008
407.9,1255.4048,1273.8366,1302.5081,1269.7406,1204.2056,1284.0764,1314.7959,1288.1723
408.1,1284.0764,1300.4602,1318.8919,1263.5967,1261.5487,1193.9658,1204.2056,1257.4528
408.3,1241.0691,1247.2130,1394.6667,1310.7000,1204.2056,1253.3569,1282.0284,1259.5008
408.5,1239.0211,1320.9398,1257.4528,1273.8366,1269.7406,1325.0358,1226.7333,1308.6520
408.7,1198.0617,1249.2609,1193.9658,1236.9731,1249.2609,1279.9805,1294.3163,1290.2203
408.9,1259.5008,1294.3163,1230.8292,1212.3975,1329.1317,1308.6520,1282.0284,1245.1650
409.1,1275.8845,1343.4675,1282.0284,1282.0284,1310.7000,1284.0764,1249.2609,1282.0284
409.3,1288.1723,1282.0284,1234.9252,1316.8439,1210.3495,1288.1723,1300.4602,1322.9878
409.5,1261.5487,1267.6927,1312.7480,1269.7406,1251.3089,1236.9731,1302.5081,1247.2130
409.7,1200.1097,1232.8772,1265.6447,1263.5967,1265.6447,1329.1317,1241.0691,1218.5414
409.9,1294.3163,1226.7333,1333.2277,1316.8439,1251.3089,1204.2056,1300.4602,1218.5414
410.2,1318.8919,1251.3089,1298.4122,1284.0764,1259.5008,1200.1097,1267.6927,1236.9731
410.4,1325.0358,1267.6927,1253.3569,1308.6520,1308.6520,1296.3642,1279.9805,1296.3642
410.6,1267.6927,1265.6447,1292.2683,1327.0838,1314.7959,1341.4195,1277.9325,1282.0284
410.8,1290.2203,1357.8033,1353.7073,1308.6520,1257.4528,1296.3642,1265.6447,1316.8439
411.0,1249.2609,1314.7959,1333.2277,1279.9805,1275.8845,1243.1170,1206.2536,1185.7739
411.2,1320.9398,1271.7886,1212.3975,1247.2130,1286.1244,1320.9398,1318.8919,1265.6447
411.4,1226.7333,1296.3642,1239.0211,1357.8033,1288.1723,1308.6520,1314.7959,1249.2609
411.6,1247.2130,1300.4602,1271.7886,1320.9398,1294.3163,1265.6447,1255.4048,1257.4528
411.8,1265.6447,1294.3163,1245.1650,1239.0211,1345.5155,1245.1650,1243.1170,1263.5967
412.0,1275.8845,1308.6520,1298.4122,1222.6373,1230.8292,1261.5487,1277.9325,1271.7886
412.2,1327.0838,1196.0138,1345.5155,1224.6853,1157.1023,1298.4122,1282.0284,1284.0764
412.4,1245.1650,1304.5561,1296.3642,1292.2683,1245.1650,1267.6927,1314.7959,1353.7073
412.6,1236.9731,1271.7886,1218.5414,1275.8845,1282.0284,1329.1317,1234.9252,1312.7480
412.8,1277.9325,1251.3089,1212.3975,1275.8845,1339.3716,1277.9325,1261.5487,1269.7406
413.0,1300.4602,1251.3089,1355.7553,1288.1723,1269.7406,1239.0211,1214.4455,1316.8439
413.2,1263.5967,1292.2683,1327.0838,1239.0211,1279.9805,1308.6520,1267.6927,1269.7406
413.4,1292.2683,1239.0211,1339.3716,1279.9805,1282.0284,1314.7959,1298.4122,1275.8845
413.6,1286.1244,1239.0211,1218.5414,1247.2130,1263.5967,1312.7480,1329.1317,1265.6447
413.8,1292.2683,1282.0284,1300.4602,1265.6447,1282.0284,1294.3163,1257.4528,1255.4048
414.1,1218.5414,1284.0764,1249.2609,1249.2609,1288.1723,1263.5967,1224.6853,1267.6927
414.3,1296.3642,1296.3642,1296.3642,1241.0691,1282.0284,1241.0691,1191.9178,1234.9252
414.5,1257.4528,1257.4528,1288.1723,1243.1170,1216.4934,1292.2683,1294.3163,1267.6927
414.7,1302.5081,1368.0431,1224.6853,1218.5414,1265.6447,1265.6447,1277.9325,1347.5634
414.9,1243.1170,1267.6927,1318.8919,1318.8919,1318.8919,1245.1650,1257.4528,1292.2683
415.1,1253.3569,1200.1097,1267.6927,1288.1723,1226.7333,1286.1244,1267.6927,1259.5008
415.3,1232.8772,1275.8845,1216.4934,1296.3642,1253.3569,1234.9252,1261.5487,1273.8366
415.5,1230.8292,1339.3716,1226.7333,1277.9325,1228.7812,1322.9878,1277.9325,1294.3163
415.7,1265.6447,1234.9252,1320.9398,1292.2683,1255.4048,1245.1650,1314.7959,1308.6520
415.9,1263.5967,1269.7406,1251.3089,1206.2536,1241.0691,1271.7886,1275.8845,1345.5155
416.1,1263.5967,1204.2056,1302.5081,1208.3016,1251.3089,1357.8033,1284.0764,1304.5561
416.3,1210.3495,1251.3089,1273.8366,1269.7406,1224.6853,1312.7480,1255.4048,1253.3569
416.5,1304.5561,1271.7886,1314.7959,1322.9878,1263.5967,1257.4528,1228.7812,1234.9252
416.7,1236.9731,1345.5155,1263.5967,1216.4934,1331.1797,1337.3236,1263.5967,1206.2536
416.9,1267.6927,1325.0358,1316.8439,1263.5967,1253.3569,1312.7480,1273.8366,1290.2203
417.1,1302.5081,1232.8772,1294.3163,1222.6373,1271.7886,1335.2756,1230.8292,1273.8366
417.3,1312.7480,1294.3163,1279.9805,1267.6927,1267.6927,1267.6927,1196.0138,1339.3716
417.5,1179.6300,1308.6520,1230.8292,1327.0838,1302.5081,1277.9325,1267.6927,1249.2609
417.7,1243.1170,1279.9805,1286.1244,1316.8439,1302.5081,1296.3642,1279.9805,1290.2203
417.9,1337.3236,1241.0691,1177.5820,1249.2609,1312.7480,1316.8439,1308.6520,1282.0284
418.2,1282.0284,1261.5487,1304.5561,1302.5081,1294.3163,1300.4602,1292.2683,1365.9952
418.4,1249.2609,1284.0764,1296.3642,1257.4528,1298.4122,1296.3642,1228.7812,1288.1723
418.6,1300.4602,1243.1170,1273.8366,1271.7886,1243.1170,1310.7000,1275.8845,1220.5894
418.8,1255.4048,1218.5414,1290.2203,1312.7480,1251.3089,1296.3642,1259.5008,1333.2277
419.0,1284.0764,1314.7959,1351.6594,1329.1317,1286.1244,1329.1317,1271.7886,1310.7000
419.2,1294.3163,1198.0617,1263.5967,1286.1244,1290.2203,1298.4122,1259.5008,1331.1797
419.4,1239.0211,1277.9325,1224.6853,1306.6041,1300.4602,1259.5008,1218.5414,1251.3089
419.6,1294.3163,1204.2056,1249.2609,1251.3089,1296.3642,1353.7073,1277.9325,1284.0764
419.8,1251.3089,1259.5008,1200.1097,1292.2683,1249.2609,1273.8366,1261.5487,1314.7959
420.0,1310.7000,1249.2609,1247.2130,1290.2203,1222.6373,1294.3163,1255.4048,1296.3642
420.2,1198.0617,1314.7959,1275.8845,1284.0764,1234.9252,1286.1244,1290.2203,1206.2536
420.4,1284.0764,1263.5967,1214.4455,1261.5487,1284.0764,1234.9252,1310.7000,1286.1244
420.6,1234.9252,1214.4455,1308.6520,1316.8439,1255.4048,1234.9252,1273.8366,1284.0764
420.8,1255.4048,1286.1244,1263.5967,1284.0764,1277.9325,1308.6520,1288.1723,1261.5487
421.0,1312.7480,1312.7480,1261.5487,1312.7480,1306.6041,1261.5487,1284.0764,1251.3089
421.2,1322.9878,1245.1650,1218.5414,1218.5414,1148.9105,1308.6520,1261.5487,1265.6447
421.4,1255.4048,1277.9325,1279.9805,1271.7886,1308.6520,1296.3642,1245.1650,1249.2609
421.6,1294.3163,1273.8366,1322.9878,1351.6594,1322.9878,1296.3642,1275.8845,1325.0358
421.8,1314.7959,1255.4048,1204.2056,1257.4528,1312.7480,1298.4122,1267.6927,1269.7406
422.0,1322.9878,1267.6927,1243.1170,1335.2756,1298.4122,1325.0358,1255.4048,1320.9398
422.2,1279.9805,1241.0691,1277.9325,1273.8366,1251.3089,1177.5820,1294.3163,1333.2277
422.5,1257.4528,1263.5967,1243.1170,1279.9805,1271.7886,1302.5081,1327.0838,1241.0691
422.7,1284.0764,1300.4602,1277.9325,1271.7886,1300.4602,1286.1244,1267.6927,1343.4675
422.9,1290.2203,1265.6447,1261.5487,1284.0764,1267.6927,1279.9805,1341.4195,1284.0764
423.1,1263.5967,1275.8845,1337.3236,1239.0211,1292.2683,1290.2203,1335.2756,1279.9805
423.3,1214.4455,1294.3163,1277.9325,1282.0284,1220.5894,1261.5487,1279.9805,1247.2130
423.5,1273.8366,1355.7553,1253.3569,1255.4048,1265.6447,1306.6041,1222.6373,1245.1650
423.7,1259.5008,1300.4602,1196.0138,1327.0838,1243.1170,1267.6927,1273.8366,1290.2203
423.9,1329.1317,1302.5081,1298.4122,1282.0284,1284.0764,1212.3975,1261.5487,1214.4455
424.1,1277.9325,1255.4048,1361.8992,1259.5008,1239.0211,1253.3569,1300.4602,1296.3642
424.3,1191.9178,1380.3309,1290.2203,1294.3163,1243.1170,1220.5894,1361.8992,1247.2130
424.5,1271.7886,1255.4048,1255.4048,1292.2683,1269.7406,1282.0284,1279.9805,1304.5561
424.7,1257.4528,1273.8366,1263.5967,1247.2130,1322.9878,1296.3642,1284.0764,1222.6373
424.9,1241.0691,1271.7886,1292.2683,1288.1723,1208.3016,1306.6041,1341.4195,1322.9878
425.1,1290.2203,1318.8919,1198.0617,1224.6853,1306.6041,1312.7480,1271.7886,1300.4602
425.3,1259.5008,1322.9878,1220.5894,1325.0358,1239.0211,1349.6114,1288.1723,1306.6041
425.5,1288.1723,1216.4934,1306.6041,1212.3975,1286.1244,1273.8366,1331.1797,1300.4602
425.7,1290.2203,1239.0211,1302.5081,1294.3163,1314.7959,1265.6447,1333.2277,1255.4048
425.9,1279.9805,1286.1244,1347.5634,1343.4675,1329.1317,1325.0358,1255.4048,1304.5561
426.1,1286.1244,1290.2203,1269.7406,1226.7333,1241.0691,1277.9325,1308.6520,1257.4528
426.3,1308.6520,1249.2609,1243.1170,1343.4675,1302.5081,1290.2203,1318.8919,1345.5155
426.5,1304.5561,1284.0764,1259.5008,1288.1723,1249.2609,1249.2609,1267.6927,1312.7480
426.7,1265.6447,1337.3236,1288.1723,1218.5414,1275.8845,1255.4048,1275.8845,1314.7959
427.0,1284.0764,1296.3642,1284.0764,1257.4528,1296.3642,1269.7406,1273.8366,1234.9252
427.2,1318.8919,1368.0431,1314.7959,1275.8845,1243.1170,1269.7406,1306.6041,1290.2203
427.4,1296.3642,1259.5008,1222.6373,1275.8845,1284.0764,1312.7480,1312.7480,1236.9731
427.6,1306.6041,1286.1244,1335.2756,1290.2203,1282.0284,1308.6520,1335.2756,1284.0764
427.8,1290.2203,1245.1650,1298.4122,1259.5008,1339.3716,1337.3236,1316.8439,1202.1577
428.0,1259.5008,1273.8366,1245.1650,1290.2203,1271.7886,1269.7406,1282.0284,1282.0284
428.2,1202.1577,1318.8919,1259.5008,1267.6927,1267.6927,1282.0284,1306.6041,1335.2756
428.4,1216.4934,1331.1797,1341.4195,1282.0284,1294.3163,1279.9805,1380.3309,1275.8845
428.6,1302.5081,1239.0211,1349.6114,1368.0431,1230.8292,1329.1317,1320.9398,1243.1170
428.8,1306.6041,1220.5894,1298.4122,1302.5081,1337.3236,1314.7959,1279.9805,1265.6447
429.0,1302.5081,1298.4122,1329.1317,1224.6853,1290.2203,1318.8919,1286.1244,1302.5081
429.2,1259.5008,1277.9325,1222.6373,1249.2609,1275.8845,1271.7886,1249.2609,1288.1723
429.4,1304.5561,1322.9878,1279.9805,1318.8919,1378.2830,1331.1797,1267.6927,1304.5561
429.6,1247.2130,1271.7886,1286.1244,1220.5894,1320.9398,1286.1244,1343.4675,1228.7812
429.8,1261.5487,1286.1244,1304.5561,1253.3569,1329.1317,1343.4675,1273.8366,1318.8919
430.0,1327.0838,1269.7406,1314.7959,1320.9398,1257.4528,1265.6447,1327.0838,1296.3642
430.2,1263.5967,1316.8439,1312.7480,1312.7480,1308.6520,1296.3642,1359.8512,1327.0838
430.4,1249.2609,1290.2203,1282.0284,1243.1170,1247.2130,1259.5008,1286.1244,1288.1723
430.6,1273.8366,1341.4195,1284.0764,1312.7480,1257.4528,1292.2683,1251.3089,1273.8366
430.8,1325.0358,1329.1317,1298.4122,1310.7000,1300.4602,1234.9252,1284.0764,1282.0284
431.0,1314.7959,1224.6853,1304.5561,1327.0838,1288.1723,1257.4528,1345.5155,1327.0838
431.2,1325.0358,1325.0358,1306.6041,1218.5414,1333.2277,1300.4602,1333.2277,1312.7480
431.4,1345.5155,1318.8919,1279.9805,1228.7812,1288.1723,1290.2203,1306.6041,1292.2683
431.6,1290.2203,1273.8366,1327.0838,1314.7959,1284.0764,1306.6041,1286.1244,1370.0911
431.9,1292.2683,1312.7480,1363.9472,1335.2756,1290.2203,1277.9325,1368.0431,1345.5155
432.1,1363.9472,1353.7073,1282.0284,1349.6114,1331.1797,1320.9398,1351.6594,1314.7959
432.3,1349.6114,1300.4602,1288.1723,1294.3163,1349.6114,1308.6520,1292.2683,1282.0284
432.5,1304.5561,1304.5561,1306.6041,1259.5008,1318.8919,1310.7000,1325.0358,1351.6594
432.7,1325.0358,1322.9878,1259.5008,1316.8439,1286.1244,1353.7073,1349.6114,1322.9878
432.9,1333.2277,1316.8439,1290.2203,1253.3569,1290.2203,1271.7886,1318.8919,1335.2756
433.1,1320.9398,1359.8512,1312.7480,1302.5081,1296.3642,1347.5634,1322.9878,1339.3716
433.3,1353.7073,1298.4122,1365.9952,1333.2277,1294.3163,1325.0358,1296.3642,1370.0911
433.5,1273.8366,1318.8919,1286.1244,1353.7073,1370.0911,1339.3716,1292.2683,1329.1317
433.7,1308.6520,1343.4675,1349.6114,1302.5081,1349.6114,1333.2277,1312.7480,1355.7553
433.9,1380.3309,1386.4748,1339.3716,1349.6114,1380.3309,1337.3236,1415.1464,1331.1797
434.1,1361.8992,1365.9952,1386.4748,1357.8033,1392.6188,1306.6041,1306.6041,1316.8439
434.3,1421.2903,1335.2756,1327.0838,1347.5634,1390.5708,1378.2830,1327.0838,1445.8659
434.5,1331.1797,1370.0911,1374.1870,1370.0911,1337.3236,1314.7959,1341.4195,1335.2756
434.7,1404.9066,1359.8512,1343.4675,1343.4675,1339.3716,1417.1944,1314.7959,1300.4602
434.9,1322.9878,1458.1537,1384.4269,1329.1317,1417.1944,1357.8033,1365.9952,1447.9139
435.1,1292.2683,1425.3863,1380.3309,1409.0025,1400.8106,1392.6188,1329.1317,1339.3716
435.3,1456.1058,1445.8659,1394.6667,1368.0431,1413.0984,1390.5708,1370.0911,1345.5155
435.5,1419.2423,1425.3863,1511.4009,1392.6188,1415.1464,1372.1391,1423.3383,1378.2830
435.7,1462.2497,1431.5302,1431.5302,1396.7147,1449.9619,1370.0911,1415.1464,1437.6741
435.9,1413.0984,1417.1944,1394.6667,1353.7073,1456.1058,1468.3936,1417.1944,1415.1464
436.1,1386.4748,1400.8106,1423.3383,1435.6261,1431.5302,1435.6261,1400.8106,1456.1058
436.3,1429.4822,1443.8180,1507.3050,1486.8253,1419.2423,1411.0505,1439.7220,1394.6667
436.5,1435.6261,1480.6814,1460.2017,1454.0578,1398.7627,1439.7220,1466.3456,1433.5781
436.7,1476.5855,1398.7627,1466.3456,1452.0098,1429.4822,1380.3309,1437.6741,1443.8180
437.0,1441.7700,1433.5781,1419.2423,1449.9619,1474.5375,1431.5302,1482.7294,1472.4895
437.2,1509.3530,1482.7294,1466.3456,1548.2644,1476.5855,1531.8806,1521.6408,1470.4416
437.4,1474.5375,1431.5302,1464.2977,1495.0172,1468.3936,1449.9619,1556.4562,1589.2238
437.6,1554.4083,1529.8327,1544.1684,1564.6481,1484.7773,1578.9839,1552.3603,1476.5855
437.8,1548.2644,1609.7034,1558.5042,1531.8806,1607.6555,1576.9359,1558.5042,1593.3197
438.0,1535.9766,1521.6408,1576.9359,1531.8806,1511.4009,1556.4562,1560.5522,1523.6888
438.2,1601.5116,1613.7994,1599.4636,1617.8953,1613.7994,1605.6075,1605.6075,1546.2164
438.4,1601.5116,1679.3344,1589.2238,1578.9839,1597.4156,1601.5116,1599.4636,1630.1831
438.6,1535.9766,1535.9766,1601.5116,1652.7108,1593.3197,1603.5595,1605.6075,1597.4156
438.8,1638.3750,1677.2864,1697.7661,1761.2531,1771.4930,1660.9027,1691.6222,1701.8620
439.0,1724.3897,1679.3344,1658.8547,1669.0945,1662.9506,1615.8473,1667.0466,1654.7587
439.2,1759.2052,1785.8287,1751.0133,1785.8287,1701.8620,1781.7328,1798.1166,1736.6775
439.4,1796.0686,1708.0059,1656.8067,1740.7734,1753.0612,1705.9580,1781.7328,1716.1978
439.6,1802.2125,1863.6516,1742.8214,1834.9800,1773.5409,1789.9247,1759.2052,1718.2458
439.8,1767.3970,1812.4523,1781.7328,1748.9653,1841.1239,1783.7808,1787.8767,1812.4523
440.0,1867.7475,1884.1312,1834.9800,1957.8581,1912.8028,1834.9800,2004.9614,1814.5003
440.2,1849.3158,1910.7548,1867.7475,1886.1792,1843.1719,1869.7955,1822.6922,1871.8434
440.4,2015.2013,1925.0906,1996.7695,2011.1053,1945.5703,2076.6403,2021.3452,1992.6736
440.6,1816.5483,2033.6330,2019.2972,1906.6589,2037.7289,2035.6809,1959.9061,2033.6330
440.8,1988.5777,2041.8248,2099.1680,2148.3192,2031.5850,2115.5517,2031.5850,2035.6809
441.0,2017.2492,2045.9208,2062.3045,2013.1533,1992.6736,2033.6330,1941.4744,2025.4411
441.2,2074.5923,2045.9208,2076.6403,2058.2086,2082.7842,1945.5703,2131.9355,2099.1680
441.4,2068.4484,2105.3119,2047.9688,2037.7289,2017.2492,2050.0167,2047.9688,2105.3119
441.6,2140.1273,2215.9022,2283.4852,2174.9428,2213.8542,2267.1014,2308.0608,2213.8542
441.8,2193.3745,2224.0941,2174.9428,2191.3266,2295.7730,2269.1494,2260.9575,2320.3486
442.0,2320.3486,2363.3559,2383.8356,2310.1087,2392.0275,2445.2747,2545.6252,2385.8836
442.2,2408.4113,2402.2673,2324.4445,2389.9795,2351.0681,2381.7877,2349.0202,2373.5958
442.4,2428.8909,2510.8097,2535.3853,2430.9389,2529.2414,2549.7211,2459.6105,2588.6325
442.7,2478.0422,2373.5958,2471.8983,2357.2120,2439.1308,2389.9795,2422.7470,2598.8723
