Wavelength[nm],0.00,6.67,13.34,20.01,26.69,33.36,40.03,46.70,53.37,60.04,66.71,73.38,80.06,86.73,93.40,100.07,106.74,113.41,120.08,126.75,133.43,140.10,146.77,153.44,160.11,166.78,173.45,180.12,186.80,193.47,200.14,206.81,213.48,220.15,226.82,233.49,240.17,246.84,253.51,260.18,266.85,273.52,280.19,286.87,293.54,300.21,306.88,313.55,320.22,326.89,333.56,340.24,346.91,353.58,360.25,366.92,373.59,380.26,386.93,393.61,400.28,406.95,413.62,420.29,426.96,433.63,440.30,446.98,453.65,460.32,466.99,473.66,480.33,487.00,493.67
390.2,-12.2878,26.6236,-38.9114,-71.6789,-92.1586,2.0480,-57.3431,51.1992,-18.4317,65.5350,-40.9594,-43.0073,8.1919,4.0959,-49.1512,-67.5830,8.1919,-30.7195,63.4870,2.0480,-6.1439,-38.9114,-20.4797,28.6716,-26.6236,51.1992,2.0480,-28.6716,-88.0627,-10.2398,10.2398,-4.0959,-10.2398,59.3911,2.0480,0.0000,34.8155,-12.2878,51.1992,20.4797,-20.4797,4.0959,2.0480,-32.7675,-16.3837,-6.1439,-6.1439,36.8634,14.3358,10.2398,14.3358,-16.3837,-10.2398,94.2066,-45.0553,-8.1919,6.1439,-40.9594,40.9594,0.0000,-53.2472,32.7675,24.5756,0.0000,-28.6716,-6.1439,30.7195,-24.5756,10.2398,2.0480,-6.1439,-4.0959,18.4317,2.0480,-88.0627
390.4,38.9114,-18.4317,-38.9114,-22.5277,10.2398,-8.1919,57.3431,6.1439,-71.6789,49.1512,-12.2878,16.3837,28.6716,-38.9114,4.0959,-12.2878,18.4317,-28.6716,-4.0959,-38.9114,24.5756,-12.2878,-2.0480,-12.2878,20.4797,69.6309,40.9594,-10.2398,12.2878,-65.5350,26.6236,-6.1439,36.8634,20.4797,40.9594,-10.2398,16.3837,57.3431,-36.8634,51.1992,-12.2878,34.8155,-18.4317,-20.4797,10.2398,63.4870,-63.4870,-45.0553,24.5756,-30.7195,6.1439,20.4797,-45.0553,-43.0073,63.4870,22.5277,22.5277,63.4870,94.2066,-20.4797,0.0000,36.8634,10.2398,16.3837,77.8228,16.3837,4.0959,-20.4797,12.2878,-45.0553,-16.3837,61.4391,18.4317,14.3358,43.0073
390.6,26.6236,83.9667,69.6309,12.2878,92.1586,8.1919,34.8155,22.5277,57.3431,122.8781,16.3837,67.5830,159.7416,106.4944,143.3578,133.1180,124.9261,61.4391,67.5830,73.7269,67.5830,32.7675,94.2066,114.6862,110.5903,75.7748,135.1659,114.6862,96.2545,65.5350,81.9188,81.9188,49.1512,104.4464,49.1512,75.7748,51.1992,88.0627,126.9741,30.7195,141.3098,79.8708,102.3984,100.3505,98.3025,47.1033,126.9741,79.8708,108.5423,61.4391,73.7269,81.9188,59.3911,98.3025,49.1512,106.4944,100.3505,120.8302,143.3578,124.9261,67.5830,122.8781,77.8228,57.3431,102.3984,100.3505,59.3911,102.3984,126.9741,131.0700,118.7822,71.6789,16.3837,81.9188,139.2619
390.8,-4.0959,18.4317,-2.0480,-16.3837,69.6309,-2.0480,38.9114,49.1513,14.3358,-32.7675,2.0480,55.2952,-34.8155,40.9594,40.9594,45.0553,38.9114,61.4391,114.6862,22.5277,4.0959,-14.3358,34.8155,81.9188,63.4870,-16.3837,94.2066,57.3431,40.9594,38.9114,10.2398,-45.0553,163.8375,77.8228,63.4870,-51.1992,131.0700,118.7822,90.1106,49.1513,-2.0480,38.9114,43.0073,88.0627,-12.2878,-2.0480,61.4391,-6.1439,53.2472,69.6309,-18.4317,36.8634,45.0553,49.1513,61.4391,79.8708,88.0627,51.1992,28.6716,63.4870,-32.7675,124.9261,14.3358,55.2952,112.6383,2.0480,57.3431,126.9741,73.7269,-55.2952,81.9188,12.2878,6.1439,110.5903,77.8228
391.0,-38.9114,-57.3431,-69.6309,-114.6862,-40.9594,-73.7269,-98.3025,2.0480,-69.6309,-65.5350,53.2472,-77.8228,-106.4944,-43.0073,-4.0959,-81.9188,-47.1033,-18.4317,-96.2545,-65.5350,-67.5830,-90.1106,-49.1513,-53.2472,-32.7675,-43.0073,-63.4870,-116.7342,-30.7195,-69.6309,-96.2545,-61.4391,-18.4317,-90.1106,10.2398,-92.1586,-69.6309,-63.4870,-83.9667,-53.2472,-75.7748,-34.8155,-94.2066,-122.8781,-53.2472,-63.4870,-81.9188,-34.8155,8.1919,-90.1106,-92.1586,-69.6309,-14.3358,-53.2472,-61.4391,18.4317,-43.0073,-24.5756,-67.5830,-2.0480,-57.3431,-86.0147,-16.3838,-14.3358,-24.5756,-43.0073,-38.9114,-38.9114,-73.7269,-96.2545,-8.1919,28.6716,32.7675,-86.0147,-63.4870
391.2,-12.2878,26.6236,18.4317,38.9114,4.0959,-24.5756,65.5350,83.9667,18.4317,-38.9114,6.1439,-4.0959,8.1919,-6.1439,51.1992,163.8375,6.1439,12.2878,83.9667,18.4317,20.4797,26.6236,69.6309,88.0627,73.7269,-51.1992,51.1992,4.0959,24.5756,88.0627,102.3984,36.8634,26.6236,32.7675,59.3911,4.0959,59.3911,-28.6716,36.8634,45.0553,2.0480,-2.0480,34.8155,86.0147,40.9594,63.4870,26.6236,73.7269,77.8228,61.4391,55.2952,67.5830,28.6716,112.6383,10.2398,32.7675,36.8634,6.1439,71.6789,28.6716,-4.0959,30.7195,0.0000,57.3431,12.2878,47.1033,-36.8634,98.3025,16.3837,-8.1919,14.3358,6.1439,55.2952,12.2878,43.0073
391.4,-28.6716,40.9594,0.0000,51.1992,40.9594,-32.7675,28.6716,36.8634,75.7748,-32.7675,12.2878,14.3358,-24.5756,-26.6236,49.1513,16.3838,-83.9667,28.6716,-14.3358,63.4870,0.0000,4.0959,63.4870,38.9114,81.9188,83.9667,0.0000,55.2952,-30.7195,-43.0073,20.4797,2.0480,-8.1919,-28.6716,4.0959,-38.9114,28.6716,67.5830,10.2398,2.0480,28.6716,71.6789,22.5277,26.6236,30.7195,14.3358,12.2878,24.5756,8.1919,77.8228,12.2878,-4.0959,-4.0959,43.0073,112.6383,-12.2878,28.6716,61.4391,24.5756,45.0553,-53.2472,49.1513,12.2878,20.4797,53.2472,-49.1512,8.1919,77.8228,49.1513,-12.2878,-40.9594,-12.2878,12.2878,90.1106,32.7675
391.6,190.4611,77.8228,122.8781,32.7675,104.4464,73.7269,94.2066,98.3025,143.3578,92.1586,108.5423,24.5756,135.1659,124.9261,102.3984,24.5756,139.2619,86.0147,122.8781,67.5830,10.2398,153.5977,43.0073,108.5423,98.3025,-6.1439,110.5903,18.4317,145.4058,83.9667,83.9667,135.1659,135.1659,75.7748,79.8708,47.1033,106.4944,51.1992,18.4317,155.6456,67.5830,90.1106,63.4870,108.5423,104.4464,90.1106,129.0220,98.3025,96.2545,30.7195,63.4870,57.3431,83.9667,102.3984,118.7822,61.4391,65.5350,143.3578,102.3984,67.5830,69.6309,86.0147,114.6862,88.0627,83.9667,100.3505,151.5497,102.3984,120.8302,96.2545,86.0147,114.6862,86.0147,22.5277,143.3578
391.8,81.9188,-32.7675,-8.1919,47.1033,65.5350,-24.5756,-4.0959,75.7748,10.2398,59.3911,-8.1919,61.4391,6.1439,55.2952,24.5756,88.0627,20.4797,86.0147,51.1992,0.0000,32.7675,18.4317,34.8155,-34.8155,16.3838,14.3358,12.2878,49.1513,40.9594,53.2472,69.6309,53.2472,-12.2878,26.6236,-14.3358,53.2472,36.8634,38.9114,40.9594,28.6716,14.3358,-51.1992,-69.6309,24.5756,4.0959,-14.3358,51.1992,-14.3358,-10.2398,102.3984,40.9594,53.2472,2.0480,4.0959,-14.3358,-14.3358,20.4797,20.4797,4.0959,18.4317,-49.1512,-10.2398,51.1992,16.3838,8.1919,-24.5756,0.0000,6.1439,47.1033,69.6309,67.5830,75.7748,59.3911,32.7675,20.4797
