Wavelength[nm],0.00,6.67,13.34,20.01,26.69,33.36,40.03,46.70,53.37,60.04,66.71,73.38,80.06,86.73,93.40,100.07,106.74,113.41,120.08,126.75,133.43,140.10,146.77,153.44,160.11,166.78,173.45,180.12,186.80,193.47,200.14,206.81,213.48,220.15,226.82,233.49,240.17,246.84,253.51,260.18,266.85,273.52,280.19,286.87,293.54,300.21,306.88,313.55,320.22,326.89,333.56,340.24,346.91,353.58,360.25,366.92,373.59,380.26,386.93,393.61,400.28,406.95,413.62,420.29,426.96,433.63,440.30,446.98,453.65,460.32,466.99,473.66,480.33,487.00,493.67
390.2,1216.4934,1220.5894,1193.9658,1193.9658,1175.5341,1218.5414,1253.3569,1224.6853,1259.5008,1282.0284,1193.9658,1265.6447,1218.5414,1210.3495,1159.1503,1232.8772,1181.6780,1335.2756,1243.1170,1144.8145,1234.9252,1241.0691,1230.8292,1255.4048,1259.5008,1181.6780,1300.4602,1189.8698,1249.2609,1226.7333,1257.4528,1236.9731,1257.4528,1273.8366,1253.3569,1234.9252,1230.8292,1239.0211,1114.0950,1216.4934,1247.2130,1261.5487,1245.1650,1249.2609,1214.4455,1206.2536,1189.8698,1277.9325,1236.9731,1234.9252,1177.5820,1218.5414,1251.3089,1286.1244,1187.8219,1208.3016,1230.8292,1208.3016,1191.9178,1234.9252,1222.6373,1224.6853,1277.9325,1206.2536,1193.9658,1220.5894,1257.4528,1249.2609,1214.4455,1263.5967,1267.6927,1263.5967,1282.0284,1224.6853,1261.5487
390.4,1179.6300,1163.2462,1232.8772,1175.5341,1257.4528,1185.7739,1214.4455,1224.6853,1214.4455,1243.1170,1294.3163,1175.5341,1202.1577,1273.8366,1253.3569,1206.2536,1265.6447,1224.6853,1132.5267,1241.0691,1234.9252,1212.3975,1241.0691,1208.3016,1265.6447,1265.6447,1212.3975,1202.1577,1224.6853,1275.8845,1226.7333,1288.1723,1146.8625,1273.8366,1265.6447,1284.0764,1220.5894,1210.3495,1253.3569,1187.8219,1155.0544,1279.9805,1218.5414,1251.3089,1202.1577,1202.1577,1320.9398,1216.4934,1245.1650,1202.1577,1179.6300,1146.8625,1288.1723,1228.7812,1249.2609,1308.6520,1259.5008,1218.5414,1163.2462,1210.3495,1214.4455,1267.6927,1220.5894,1265.6447,1245.1650,1234.9252,1234.9252,1243.1170,1206.2536,1255.4048,1206.2536,1241.0691,1216.4934,1185.7739,1218.5414
390.6,1206.2536,1239.0211,1183.7259,1247.2130,1128.4308,1259.5008,1216.4934,1302.5081,1189.8698,1298.4122,1198.0617,1228.7812,1245.1650,1185.7739,1230.8292,1204.2056,1251.3089,1210.3495,1259.5008,1167.3422,1208.3016,1193.9658,1249.2609,1236.9731,1187.8219,1204.2056,1224.6853,1183.7259,1232.8772,1228.7812,1208.3016,1267.6927,1249.2609,1140.7186,1275.8845,1216.4934,1257.4528,1216.4934,1228.7812,1277.9325,1214.4455,1224.6853,1236.9731,1185.7739,1204.2056,1228.7812,1210.3495,1243.1170,1249.2609,1202.1577,1236.9731,1183.7259,1253.3569,1277.9325,1206.2536,1267.6927,1265.6447,1255.4048,1204.2056,1210.3495,1253.3569,1181.6780,1218.5414,1220.5894,1273.8366,1202.1577,1261.5487,1171.4381,1193.9658,1224.6853,1228.7812,1220.5894,1245.1650,1185.7739,1245.1650
390.8,1218.5414,1230.8292,1214.4455,1269.7406,1306.6041,1214.4455,1290.2203,1196.0138,1241.0691,1191.9178,1171.4381,1204.2056,1230.8292,1191.9178,1191.9178,1228.7812,1245.1650,1269.7406,1239.0211,1251.3089,1251.3089,1210.3495,1161.1983,1232.8772,1200.1097,1179.6300,1267.6927,1261.5487,1263.5967,1196.0138,1214.4455,1253.3569,1257.4528,1259.5008,1216.4934,1191.9178,1236.9731,1210.3495,1269.7406,1187.8219,1245.1650,1193.9658,1187.8219,1241.0691,1183.7259,1222.6373,1196.0138,1228.7812,1275.8845,1216.4934,1253.3569,1232.8772,1267.6927,1261.5487,1257.4528,1202.1577,1275.8845,1150.9584,1210.3495,1265.6447,1251.3089,1187.8219,1312.7480,1245.1650,1212.3975,1232.8772,1173.4861,1228.7812,1191.9178,1251.3089,1196.0138,1267.6927,1234.9252,1200.1097,1232.8772
391.0,1187.8219,1204.2056,1196.0138,1249.2609,1230.8292,1208.3016,1224.6853,1224.6853,1175.5341,1200.1097,1204.2056,1208.3016,1179.6300,1269.7406,1177.5820,1216.4934,1232.8772,1228.7812,1226.7333,1232.8772,1232.8772,1222.6373,1269.7406,1124.3348,1236.9731,1204.2056,1191.9178,1232.8772,1159.1503,1249.2609,1181.6780,1288.1723,1187.8219,1251.3089,1200.1097,1288.1723,1212.3975,1263.5967,1210.3495,1247.2130,1241.0691,1259.5008,1234.9252,1236.9731,1226.7333,1234.9252,1253.3569,1255.4048,1277.9325,1232.8772,1204.2056,1245.1650,1224.6853,1236.9731,1253.3569,1191.9178,1175.5341,1271.7886,1226.7333,1198.0617,1232.8772,1249.2609,1251.3089,1241.0691,1175.5341,1157.1023,1200.1097,1236.9731,1198.0617,1282.0284,1249.2609,1290.2203,1216.4934,1214.4455,1214.4455
391.2,1212.3975,1245.1650,1284.0764,1220.5894,1271.7886,1200.1097,1275.8845,1191.9178,1243.1170,1234.9252,1214.4455,1185.7739,1222.6373,1218.5414,1193.9658,1234.9252,1204.2056,1177.5820,1198.0617,1230.8292,1189.8698,1261.5487,1220.5894,1273.8366,1218.5414,1279.9805,1189.8698,1269.7406,1273.8366,1255.4048,1241.0691,1206.2536,1220.5894,1200.1097,1224.6853,1236.9731,1263.5967,1259.5008,1232.8772,1306.6041,1251.3089,1257.4528,1255.4048,1302.5081,1267.6927,1224.6853,1257.4528,1282.0284,1259.5008,1286.1244,1208.3016,1267.6927,1171.4381,1243.1170,1249.2609,1196.0138,1224.6853,1298.4122,1247.2130,1216.4934,1234.9252,1222.6373,1216.4934,1226.7333,1253.3569,1255.4048,1218.5414,1226.7333,1234.9252,1216.4934,1136.6227,1224.6853,1175.5341,1146.8625,1232.8772
391.4,1247.2130,1263.5967,1243.1170,1236.9731,1179.6300,1222.6373,1202.1577,1198.0617,1202.1577,1206.2536,1226.7333,1251.3089,1224.6853,1247.2130,1249.2609,1204.2056,1214.4455,1208.3016,1191.9178,1220.5894,1286.1244,1230.8292,1249.2609,1226.7333,1212.3975,1277.9325,1273.8366,1214.4455,1261.5487,1204.2056,1220.5894,1185.7739,1234.9252,1245.1650,1183.7259,1257.4528,1236.9731,1279.9805,1282.0284,1189.8698,1232.8772,1167.3422,1212.3975,1193.9658,1245.1650,1222.6373,1236.9731,1196.0138,1241.0691,1206.2536,1308.6520,1226.7333,1243.1170,1204.2056,1218.5414,1288.1723,1171.4381,1226.7333,1206.2536,1224.6853,1161.1983,1241.0691,1265.6447,1249.2609,1206.2536,1277.9325,1234.9252,1234.9252,1220.5894,1247.2130,1236.9731,1255.4048,1253.3569,1255.4048,1214.4455
391.6,1263.5967,1220.5894,1241.0691,1177.5820,1198.0617,1187.8219,1269.7406,1226.7333,1228.7812,1243.1170,1288.1723,1187.8219,1269.7406,1193.9658,1198.0617,1224.6853,1230.8292,1204.2056,1161.1983,1222.6373,1245.1650,1284.0764,1261.5487,1249.2609,1220.5894,1179.6300,1222.6373,1171.4381,1177.5820,1247.2130,1230.8292,1271.7886,1288.1723,1173.4861,1228.7812,1171.4381,1175.5341,1245.1650,1224.6853,1196.0138,1183.7259,1255.4048,1245.1650,1228.7812,1226.7333,1214.4455,1148.9105,1206.2536,1212.3975,1224.6853,1204.2056,1273.8366,1241.0691,1208.3016,1312.7480,1290.2203,1245.1650,1294.3163,1226.7333,1169.3902,1216.4934,1198.0617,1261.5487,1193.9658,1249.2609,1241.0691,1224.6853,1187.8219,1243.1170,1208.3016,1202.1577,1218.5414,1239.0211,1220.5894,1239.0211
391.8,1193.9658,1206.2536,1202.1577,1249.2609,1243.1170,1247.2130,1171.4381,1298.4122,1253.3569,1144.8145,1230.8292,1177.5820,1267.6927,1200.1097,1245.1650,1257.4528,1269.7406,1136.6227,1212.3975,1206.2536,1234.9252,1243.1170,1241.0691,1200.1097,1241.0691,1273.8366,1187.8219,1200.1097,1253.3569,1220.5894,1241.0691,1222.6373,1224.6853,1161.1983,1210.3495,1243.1170,1241.0691,1243.1170,1208.3016,1202.1577,1271.7886,1224.6853,1247.2130,1302.5081,1193.9658,1253.3569,1232.8772,1222.6373,1200.1097,1271.7886,1234.9252,1193.9658,1204.2056,1269.7406,1208.3016,1234.9252,1249.2609,1232.8772,1175.5341,1206.2536,1249.2609,1228.7812,1279.9805,1218.5414,1251.3089,1241.0691,1155.0544,1208.3016,1232.8772,1251.3089,1273.8366,1226.7333,1271.7886,1243.1170,1193.9658
