Wavelength[nm],0.00,6.67,13.34,20.01,26.69,33.36,40.03,46.70,53.37,60.04,66.71,73.38,80.06,86.73,93.40,100.07,106.74,113.41,120.08,126.75,133.43,140.10,146.77,153.44,160.11,166.78,173.45,180.12,186.80,193.47,200.14,206.81,213.48,220.15,226.82,233.49,240.17,246.84,253.51,260.18,266.85,273.52,280.19,286.87,293.54,300.21,306.88,313.55,320.22,326.89,333.56,340.24,346.91,353.58,360.25,366.92,373.59,380.26,386.93,393.61,400.28,406.95,413.62,420.29,426.96,433.63,440.30,446.98,453.65,460.32,466.99,473.66,480.33,487.00,493.67
397.0,1261.5487,1232.8772,1189.8698,1257.4528,1220.5894,1169.3902,1269.7406,1286.1244,1216.4934
397.2,1234.9252,1222.6373,1226.7333,1202.1577,1230.8292,1296.3642,1241.0691,1208.3016,1267.6927
397.4,1271.7886,1218.5414,1228.7812,1288.1723,1288.1723,1265.6447,1212.3975,1230.8292,1218.5414
397.6,1269.7406,1265.6447,1222.6373,1159.1503,1284.0764,1243.1170,1216.4934,1226.7333,1175.5341
397.8,1204.2056,1146.8625,1249.2609,1228.7812,1198.0617,1200.1097,1208.3016,1271.7886,1185.7739
398.0,1208.3016,1167.3422,1286.1244,1251.3089,1228.7812,1275.8845,1239.0211,1200.1097,1243.1170
398.2,1257.4528,1198.0617,1249.2609,1249.2609,1243.1170,1212.3975,1216.4934,1189.8698,1204.2056
398.4,1271.7886,1230.8292,1191.9178,1193.9658,1259.5008,1200.1097,1189.8698,1171.4381,1177.5820
398.6,1216.4934,1265.6447,1218.5414,1234.9252,1155.0544,1245.1650,1228.7812,1165.2942,1202.1577
398.8,1247.2130,1251.3089,1247.2130,1202.1577,1239.0211,1239.0211,1222.6373,1171.4381,1318.8919
399.0,1189.8698,1226.7333,1204.2056,1187.8219,1261.5487,1216.4934,1251.3089,1312.7480,1228.7812
399.3,1234.9252,1220.5894,1249.2609,1263.5967,1208.3016,1236.9731,1222.6373,1253.3569,1198.0617
399.5,1142.7666,1212.3975,1179.6300,1200.1097,1284.0764,1257.4528,1177.5820,1267.6927,1263.5967
399.7,1247.2130,1157.1023,1234.9252,1200.1097,1159.1503,1228.7812,1222.6373,1277.9325,1241.0691
399.9,1253.3569,1257.4528,1202.1577,1191.9178,1177.5820,1198.0617,1236.9731,1198.0617,1265.6447
400.1,1228.7812,1255.4048,1140.7186,1183.7259,1241.0691,1232.8772,1255.4048,1263.5967,1253.3569
400.3,1212.3975,1247.2130,1228.7812,1224.6853,1173.4861,1208.3016,1230.8292,1189.8698,1259.5008
400.5,1140.7186,1220.5894,1157.1023,1251.3089,1200.1097,1257.4528,1259.5008,1277.9325,1150.9584
400.7,1179.6300,1224.6853,1255.4048,1230.8292,1245.1650,1245.1650,1169.3902,1189.8698,1218.5414
400.9,1169.3902,1206.2536,1239.0211,1228.7812,1265.6447,1200.1097,1318.8919,1183.7259,1224.6853
401.1,1236.9731,1185.7739,1198.0617,1200.1097,1181.6780,1212.3975,1210.3495,1187.8219,1241.0691
401.3,1259.5008,1236.9731,1255.4048,1222.6373,1273.8366,1241.0691,1243.1170,1212.3975,1191.9178
401.5,1249.2609,1294.3163,1210.3495,1202.1577,1181.6780,1171.4381,1230.8292,1226.7333,1243.1170
401.7,1234.9252,1220.5894,1208.3016,1234.9252,1232.8772,1173.4861,1222.6373,1204.2056,1181.6780
401.9,1232.8772,1232.8772,1169.3902,1132.5267,1222.6373,1216.4934,1286.1244,1230.8292,1247.2130
402.1,1273.8366,1243.1170,1224.6853,1216.4934,1196.0138,1202.1577,1204.2056,1177.5820,1222.6373
402.3,1218.5414,1234.9252,1243.1170,1208.3016,1245.1650,1241.0691,1210.3495,1220.5894,1245.1650
402.5,1265.6447,1236.9731,1214.4455,1177.5820,1191.9178,1173.4861,1251.3089,1202.1577,1239.0211
402.8,1181.6780,1189.8698,1245.1650,1243.1170,1327.0838,1267.6927,1206.2536,1222.6373,1296.3642
403.0,1230.8292,1226.7333,1198.0617,1259.5008,1232.8772,1220.5894,1259.5008,1230.8292,1292.2683
403.2,1232.8772,1249.2609,1259.5008,1204.2056,1200.1097,1279.9805,1191.9178,1263.5967,1232.8772
403.4,1279.9805,1245.1650,1214.4455,1228.7812,1267.6927,1185.7739,1290.2203,1220.5894,1232.8772
403.6,1187.8219,1222.6373,1259.5008,1251.3089,1218.5414,1202.1577,1228.7812,1218.5414,1251.3089
403.8,1206.2536,1234.9252,1269.7406,1208.3016,1200.1097,1202.1577,1302.5081,1275.8845,1259.5008
404.0,1208.3016,1134.5747,1284.0764,1157.1023,1193.9658,1230.8292,1200.1097,1222.6373,1214.4455
404.2,1230.8292,1247.2130,1212.3975,1185.7739,1247.2130,1210.3495,1236.9731,1259.5008,1255.4048
404.4,1275.8845,1228.7812,1181.6780,1183.7259,1159.1503,1226.7333,1243.1170,1214.4455,1251.3089
404.6,1251.3089,1249.2609,1187.8219,1214.4455,1290.2203,1204.2056,1288.1723,1245.1650,1173.4861
404.8,1206.2536,1202.1577,1234.9252,1214.4455,1200.1097,1185.7739,1226.7333,1255.4048,1198.0617
405.0,1210.3495,1185.7739,1200.1097,1214.4455,1292.2683,1290.2203,1253.3569,1202.1577,1220.5894
405.2,1155.0544,1249.2609,1232.8772,1208.3016,1171.4381,1298.4122,1241.0691,1292.2683,1202.1577
405.4,1234.9252,1216.4934,1169.3902,1214.4455,1226.7333,1249.2609,1181.6780,1202.1577,1224.6853
405.6,1196.0138,1247.2130,1241.0691,1239.0211,1165.2942,1175.5341,1249.2609,1257.4528,1234.9252
405.8,1253.3569,1212.3975,1181.6780,1196.0138,1263.5967,1273.8366,1204.2056,1216.4934,1230.8292
406.0,1171.4381,1155.0544,1220.5894,1198.0617,1185.7739,1196.0138,1181.6780,1218.5414,1216.4934
406.3,1263.5967,1308.6520,1146.8625,1273.8366,1198.0617,1191.9178,1234.9252,1206.2536,1216.4934
406.5,1224.6853,1171.4381,1243.1170,1220.5894,1298.4122,1218.5414,1232.8772,1191.9178,1263.5967
406.7,1277.9325,1150.9584,1212.3975,1232.8772,1210.3495,1284.0764,1214.4455,1247.2130,1202.1577
406.9,1263.5967,1228.7812,1234.9252,1198.0617,1282.0284,1218.5414,1161.1983,1210.3495,1220.5894
407.1,1181.6780,1206.2536,1232.8772,1189.8698,1210.3495,1136.6227,1134.5747,1220.5894,1208.3016
407.3,1226.7333,1251.3089,1245.1650,1284.0764,1232.8772,1261.5487,1302.5081,1163.2462,1251.3089
407.5,1267.6927,1253.3569,1204.2056,1189.8698,1202.1577,1202.1577,1196.0138,1241.0691,1241.0691
407.7,1234.9252,1275.8845,1208.3016,1286.1244,1251.3089,1220.5894,1210.3495,1288.1723,1261.5487
407.9,1263.5967,1261.5487,1249.2609,1234.9252,1247.2130,1239.0211,1241.0691,1249.2609,1234.9252
408.1,1179.6300,1282.0284,1245.1650,1187.8219,1216.4934,1187.8219,1300.4602,1216.4934,1204.2056
408.3,1163.2462,1226.7333,1198.0617,1208.3016,1269.7406,1261.5487,1249.2609,1208.3016,1204.2056
408.5,1220.5894,1253.3569,1196.0138,1210.3495,1247.2130,1271.7886,1210.3495,1200.1097,1294.3163
408.7,1304.5561,1177.5820,1263.5967,1284.0764,1210.3495,1259.5008,1247.2130,1224.6853,1193.9658
408.9,1179.6300,1279.9805,1239.0211,1241.0691,1218.5414,1171.4381,1222.6373,1310.7000,1173.4861
409.1,1253.3569,1202.1577,1232.8772,1179.6300,1259.5008,1243.1170,1226.7333,1169.3902,1236.9731
409.3,1251.3089,1249.2609,1265.6447,1269.7406,1206.2536,1249.2609,1181.6780,1177.5820,1206.2536
409.5,1261.5487,1267.6927,1196.0138,1251.3089,1239.0211,1245.1650,1243.1170,1241.0691,1208.3016
409.7,1208.3016,1249.2609,1232.8772,1218.5414,1212.3975,1177.5820,1228.7812,1177.5820,1222.6373
409.9,1206.2536,1243.1170,1216.4934,1247.2130,1165.2942,1208.3016,1298.4122,1189.8698,1234.9252
410.2,1153.0064,1187.8219,1224.6853,1239.0211,1245.1650,1222.6373,1212.3975,1196.0138,1216.4934
410.4,1187.8219,1214.4455,1167.3422,1267.6927,1257.4528,1265.6447,1171.4381,1234.9252,1239.0211
410.6,1259.5008,1167.3422,1218.5414,1214.4455,1286.1244,1224.6853,1228.7812,1257.4528,1259.5008
410.8,1236.9731,1296.3642,1200.1097,1222.6373,1265.6447,1282.0284,1226.7333,1226.7333,1196.0138
411.0,1243.1170,1232.8772,1265.6447,1232.8772,1271.7886,1228.7812,1206.2536,1220.5894,1167.3422
411.2,1230.8292,1220.5894,1243.1170,1222.6373,1257.4528,1265.6447,1302.5081,1245.1650,1185.7739
411.4,1224.6853,1202.1577,1198.0617,1206.2536,1230.8292,1187.8219,1216.4934,1253.3569,1279.9805
411.6,1259.5008,1224.6853,1259.5008,1179.6300,1277.9325,1257.4528,1138.6706,1155.0544,1249.2609
411.8,1241.0691,1210.3495,1202.1577,1181.6780,1210.3495,1200.1097,1253.3569,1222.6373,1224.6853
412.0,1226.7333,1286.1244,1153.0064,1236.9731,1193.9658,1241.0691,1216.4934,1253.3569,1226.7333
412.2,1253.3569,1228.7812,1191.9178,1181.6780,1220.5894,1181.6780,1206.2536,1212.3975,1191.9178
412.4,1228.7812,1191.9178,1249.2609,1165.2942,1228.7812,1282.0284,1206.2536,1245.1650,1224.6853
412.6,1210.3495,1236.9731,1257.4528,1236.9731,1259.5008,1247.2130,1226.7333,1181.6780,1247.2130
412.8,1245.1650,1269.7406,1183.7259,1228.7812,1273.8366,1292.2683,1224.6853,1263.5967,1161.1983
413.0,1247.2130,1216.4934,1259.5008,1257.4528,1159.1503,1153.0064,1234.9252,1241.0691,1271.7886
413.2,1210.3495,1226.7333,1218.5414,1193.9658,1249.2609,1218.5414,1144.8145,1232.8772,1243.1170
413.4,1282.0284,1247.2130,1290.2203,1245.1650,1204.2056,1241.0691,1263.5967,1228.7812,1253.3569
413.6,1224.6853,1234.9252,1230.8292,1171.4381,1183.7259,1226.7333,1273.8366,1214.4455,1165.2942
413.8,1175.5341,1216.4934,1196.0138,1155.0544,1191.9178,1179.6300,1210.3495,1245.1650,1253.3569
414.1,1198.0617,1210.3495,1220.5894,1218.5414,1232.8772,1206.2536,1314.7959,1232.8772,1234.9252
414.3,1208.3016,1114.0950,1210.3495,1230.8292,1140.7186,1249.2609,1243.1170,1216.4934,1249.2609
414.5,1212.3975,1269.7406,1241.0691,1138.6706,1226.7333,1255.4048,1308.6520,1236.9731,1255.4048
414.7,1220.5894,1212.3975,1187.8219,1251.3089,1177.5820,1185.7739,1249.2609,1230.8292,1226.7333
414.9,1216.4934,1249.2609,1214.4455,1218.5414,1214.4455,1279.9805,1218.5414,1224.6853,1259.5008
415.1,1259.5008,1263.5967,1243.1170,1210.3495,1179.6300,1255.4048,1228.7812,1234.9252,1185.7739
415.3,1220.5894,1216.4934,1288.1723,1247.2130,1296.3642,1202.1577,1214.4455,1228.7812,1249.2609
415.5,1222.6373,1212.3975,1193.9658,1290.2203,1234.9252,1193.9658,1257.4528,1257.4528,1208.3016
415.7,1247.2130,1214.4455,1200.1097,1261.5487,1200.1097,1249.2609,1239.0211,1236.9731,1239.0211
415.9,1163.2462,1187.8219,1228.7812,1218.5414,1251.3089,1253.3569,1191.9178,1202.1577,1191.9178
416.1,1206.2536,1202.1577,1189.8698,1255.4048,1251.3089,1224.6853,1214.4455,1220.5894,1228.7812
416.3,1236.9731,1241.0691,1269.7406,1163.2462,1214.4455,1161.1983,1226.7333,1218.5414,1175.5341
416.5,1234.9252,1220.5894,1204.2056,1253.3569,1185.7739,1267.6927,1239.0211,1261.5487,1136.6227
416.7,1304.5561,1155.0544,1282.0284,1230.8292,1232.8772,1226.7333,1173.4861,1251.3089,1228.7812
416.9,1196.0138,1224.6853,1165.2942,1214.4455,1265.6447,1249.2609,1140.7186,1267.6927,1265.6447
417.1,1208.3016,1257.4528,1187.8219,1224.6853,1236.9731,1196.0138,1243.1170,1234.9252,1216.4934
417.3,1275.8845,1216.4934,1261.5487,1257.4528,1208.3016,1273.8366,1261.5487,1179.6300,1214.4455
417.5,1204.2056,1232.8772,1179.6300,1269.7406,1249.2609,1214.4455,1175.5341,1177.5820,1241.0691
417.7,1226.7333,1228.7812,1175.5341,1218.5414,1232.8772,1253.3569,1224.6853,1185.7739,1267.6927
417.9,1208.3016,1257.4528,1224.6853,1202.1577,1284.0764,1267.6927,1230.8292,1224.6853,1234.9252
418.2,1214.4455,1198.0617,1218.5414,1263.5967,1185.7739,1259.5008,1300.4602,1193.9658,1292.2683
418.4,1224.6853,1290.2203,1241.0691,1210.3495,1208.3016,1218.5414,1222.6373,1191.9178,1243.1170
418.6,1230.8292,1212.3975,1265.6447,1263.5967,1234.9252,1279.9805,1245.1650,1253.3569,1273.8366
418.8,1257.4528,1167.3422,1273.8366,1232.8772,1112.0470,1249.2609,1298.4122,1216.4934,1173.4861
419.0,1216.4934,1224.6853,1185.7739,1249.2609,1222.6373,1204.2056,1159.1503,1249.2609,1196.0138
419.2,1189.8698,1228.7812,1208.3016,1200.1097,1208.3016,1159.1503,1222.6373,1232.8772,1236.9731
419.4,1253.3569,1279.9805,1204.2056,1261.5487,1241.0691,1208.3016,1196.0138,1181.6780,1193.9658
419.6,1220.5894,1245.1650,1206.2536,1150.9584,1159.1503,1218.5414,1198.0617,1220.5894,1218.5414
419.8,1290.2203,1187.8219,1202.1577,1249.2609,1284.0764,1202.1577,1275.8845,1245.1650,1232.8772
420.0,1214.4455,1234.9252,1351.6594,1214.4455,1224.6853,1263.5967,1204.2056,1202.1577,1261.5487
420.2,1183.7259,1173.4861,1210.3495,1249.2609,1185.7739,1224.6853,1251.3089,1236.9731,1218.5414
420.4,1273.8366,1181.6780,1218.5414,1228.7812,1228.7812,1200.1097,1277.9325,1236.9731,1279.9805
420.6,1161.1983,1249.2609,1187.8219,1228.7812,1255.4048,1267.6927,1234.9252,1232.8772,1226.7333
420.8,1300.4602,1202.1577,1243.1170,1245.1650,1245.1650,1177.5820,1224.6853,1214.4455,1212.3975
421.0,1222.6373,1220.5894,1183.7259,1288.1723,1255.4048,1210.3495,1298.4122,1269.7406,1214.4455
421.2,1236.9731,1226.7333,1273.8366,1210.3495,1308.6520,1228.7812,1232.8772,1259.5008,1214.4455
421.4,1275.8845,1183.7259,1251.3089,1226.7333,1284.0764,1196.0138,1208.3016,1142.7666,1191.9178
421.6,1179.6300,1249.2609,1261.5487,1290.2203,1216.4934,1226.7333,1302.5081,1282.0284,1265.6447
421.8,1177.5820,1243.1170,1191.9178,1214.4455,1275.8845,1226.7333,1228.7812,1189.8698,1191.9178
422.0,1269.7406,1185.7739,1224.6853,1247.2130,1169.3902,1294.3163,1267.6927,1193.9658,1157.1023
422.2,1228.7812,1251.3089,1216.4934,1251.3089,1239.0211,1222.6373,1218.5414,1208.3016,1241.0691
422.5,1259.5008,1226.7333,1277.9325,1216.4934,1198.0617,1230.8292,1216.4934,1288.1723,1202.1577
422.7,1249.2609,1232.8772,1218.5414,1230.8292,1169.3902,1212.3975,1230.8292,1146.8625,1234.9252
422.9,1236.9731,1261.5487,1204.2056,1265.6447,1241.0691,1226.7333,1185.7739,1216.4934,1265.6447
423.1,1234.9252,1251.3089,1251.3089,1226.7333,1275.8845,1191.9178,1286.1244,1234.9252,1200.1097
423.3,1273.8366,1214.4455,1183.7259,1200.1097,1198.0617,1298.4122,1218.5414,1245.1650,1253.3569
423.5,1222.6373,1232.8772,1251.3089,1241.0691,1177.5820,1191.9178,1224.6853,1202.1577,1249.2609
423.7,1206.2536,1210.3495,1155.0544,1177.5820,1261.5487,1202.1577,1185.7739,1241.0691,1277.9325
423.9,1236.9731,1193.9658,1288.1723,1224.6853,1257.4528,1312.7480,1216.4934,1202.1577,1243.1170
424.1,1196.0138,1241.0691,1251.3089,1220.5894,1202.1577,1230.8292,1228.7812,1228.7812,1206.2536
424.3,1214.4455,1193.9658,1249.2609,1236.9731,1220.5894,1187.8219,1277.9325,1245.1650,1259.5008
424.5,1224.6853,1230.8292,1220.5894,1222.6373,1214.4455,1212.3975,1259.5008,1259.5008,1226.7333
424.7,1241.0691,1218.5414,1279.9805,1204.2056,1193.9658,1224.6853,1193.9658,1212.3975,1193.9658
424.9,1189.8698,1206.2536,1134.5747,1257.4528,1187.8219,1191.9178,1286.1244,1208.3016,1234.9252
425.1,1187.8219,1236.9731,1179.6300,1171.4381,1230.8292,1224.6853,1224.6853,1275.8845,1222.6373
425.3,1222.6373,1275.8845,1257.4528,1179.6300,1243.1170,1243.1170,1226.7333,1282.0284,1286.1244
425.5,1128.4308,1255.4048,1230.8292,1232.8772,1243.1170,1220.5894,1265.6447,1185.7739,1230.8292
425.7,1292.2683,1267.6927,1257.4528,1296.3642,1191.9178,1261.5487,1257.4528,1189.8698,1216.4934
425.9,1263.5967,1277.9325,1255.4048,1241.0691,1247.2130,1181.6780,1251.3089,1210.3495,1210.3495
426.1,1230.8292,1279.9805,1196.0138,1214.4455,1120.2389,1185.7739,1202.1577,1220.5894,1218.5414
426.3,1279.9805,1204.2056,1218.5414,1230.8292,1302.5081,1243.1170,1232.8772,1218.5414,1183.7259
426.5,1169.3902,1161.1983,1243.1170,1267.6927,1234.9252,1230.8292,1214.4455,1165.2942,1187.8219
426.7,1247.2130,1218.5414,1214.4455,1171.4381,1273.8366,1226.7333,1232.8772,1257.4528,1228.7812
427.0,1140.7186,1228.7812,1153.0064,1220.5894,1300.4602,1226.7333,1241.0691,1222.6373,1259.5008
427.2,1255.4048,1241.0691,1239.0211,1263.5967,1230.8292,1222.6373,1263.5967,1241.0691,1191.9178
427.4,1218.5414,1196.0138,1171.4381,1296.3642,1187.8219,1241.0691,1214.4455,1226.7333,1200.1097
427.6,1218.5414,1239.0211,1241.0691,1181.6780,1265.6447,1284.0764,1249.2609,1249.2609,1222.6373
427.8,1202.1577,1279.9805,1144.8145,1234.9252,1206.2536,1185.7739,1216.4934,1165.2942,1267.6927
428.0,1216.4934,1191.9178,1187.8219,1226.7333,1148.9105,1210.3495,1210.3495,1175.5341,1206.2536
428.2,1187.8219,1257.4528,1249.2609,1236.9731,1282.0284,1245.1650,1286.1244,1153.0064,1286.1244
428.4,1204.2056,1273.8366,1247.2130,1232.8772,1273.8366,1253.3569,1286.1244,1257.4528,1239.0211
428.6,1222.6373,1210.3495,1316.8439,1255.4048,1253.3569,1196.0138,1284.0764,1224.6853,1196.0138
428.8,1255.4048,1271.7886,1224.6853,1241.0691,1236.9731,1241.0691,1255.4048,1234.9252,1200.1097
429.0,1245.1650,1185.7739,1282.0284,1204.2056,1196.0138,1204.2056,1212.3975,1185.7739,1261.5487
429.2,1279.9805,1261.5487,1251.3089,1196.0138,1253.3569,1253.3569,1202.1577,1202.1577,1200.1097
429.4,1224.6853,1245.1650,1230.8292,1327.0838,1226.7333,1216.4934,1224.6853,1243.1170,1253.3569
429.6,1185.7739,1241.0691,1247.2130,1241.0691,1236.9731,1306.6041,1210.3495,1243.1170,1273.8366
429.8,1226.7333,1210.3495,1253.3569,1239.0211,1234.9252,1214.4455,1220.5894,1243.1170,1218.5414
430.0,1204.2056,1302.5081,1196.0138,1255.4048,1204.2056,1232.8772,1255.4048,1230.8292,1226.7333
430.2,1191.9178,1161.1983,1230.8292,1234.9252,1224.6853,1243.1170,1251.3089,1187.8219,1249.2609
430.4,1226.7333,1204.2056,1183.7259,1208.3016,1304.5561,1148.9105,1263.5967,1234.9252,1255.4048
430.6,1202.1577,1222.6373,1304.5561,1224.6853,1200.1097,1251.3089,1202.1577,1232.8772,1208.3016
430.8,1282.0284,1255.4048,1241.0691,1230.8292,1222.6373,1251.3089,1222.6373,1210.3495,1263.5967
431.0,1196.0138,1265.6447,1220.5894,1257.4528,1267.6927,1204.2056,1200.1097,1212.3975,1320.9398
431.2,1189.8698,1236.9731,1234.9252,1230.8292,1255.4048,1214.4455,1222.6373,1236.9731,1294.3163
431.4,1279.9805,1216.4934,1220.5894,1312.7480,1210.3495,1292.2683,1234.9252,1200.1097,1212.3975
431.6,1222.6373,1241.0691,1318.8919,1224.6853,1259.5008,1263.5967,1212.3975,1239.0211,1193.9658
431.9,1189.8698,1279.9805,1202.1577,1239.0211,1255.4048,1183.7259,1263.5967,1200.1097,1251.3089
432.1,1306.6041,1232.8772,1191.9178,1222.6373,1130.4787,1218.5414,1206.2536,1251.3089,1243.1170
432.3,1269.7406,1206.2536,1275.8845,1234.9252,1239.0211,1161.1983,1204.2056,1247.2130,1187.8219
432.5,1173.4861,1241.0691,1245.1650,1243.1170,1204.2056,1226.7333,1243.1170,1257.4528,1232.8772
432.7,1239.0211,1232.8772,1218.5414,1232.8772,1267.6927,1206.2536,1216.4934,1173.4861,1226.7333
432.9,1208.3016,1279.9805,1286.1244,1236.9731,1259.5008,1251.3089,1232.8772,1255.4048,1157.1023
433.1,1234.9252,1234.9252,1202.1577,1220.5894,1222.6373,1206.2536,1198.0617,1218.5414,1220.5894
433.3,1214.4455,1290.2203,1255.4048,1236.9731,1239.0211,1187.8219,1202.1577,1173.4861,1208.3016
433.5,1228.7812,1339.3716,1247.2130,1196.0138,1247.2130,1202.1577,1226.7333,1216.4934,1243.1170
433.7,1222.6373,1306.6041,1292.2683,1257.4528,1153.0064,1189.8698,1257.4528,1277.9325,1220.5894
433.9,1185.7739,1282.0284,1239.0211,1193.9658,1200.1097,1230.8292,1267.6927,1239.0211,1191.9178
434.1,1222.6373,1259.5008,1322.9878,1185.7739,1241.0691,1243.1170,1298.4122,1220.5894,1161.1983
434.3,1212.3975,1196.0138,1216.4934,1187.8219,1263.5967,1226.7333,1232.8772,1304.5561,1206.2536
434.5,1232.8772,1230.8292,1230.8292,1206.2536,1216.4934,1232.8772,1269.7406,1206.2536,1243.1170
434.7,1230.8292,1185.7739,1316.8439,1202.1577,1239.0211,1230.8292,1273.8366,1236.9731,1255.4048
434.9,1245.1650,1216.4934,1257.4528,1255.4048,1220.5894,1191.9178,1226.7333,1234.9252,1230.8292
435.1,1214.4455,1200.1097,1232.8772,1263.5967,1232.8772,1220.5894,1224.6853,1251.3089,1277.9325
435.3,1171.4381,1208.3016,1263.5967,1222.6373,1277.9325,1226.7333,1212.3975,1189.8698,1286.1244
435.5,1193.9658,1304.5561,1196.0138,1204.2056,1236.9731,1269.7406,1226.7333,1198.0617,1208.3016
435.7,1279.9805,1220.5894,1282.0284,1185.7739,1302.5081,1234.9252,1212.3975,1288.1723,1290.2203
435.9,1257.4528,1273.8366,1236.9731,1312.7480,1198.0617,1210.3495,1224.6853,1193.9658,1171.4381
436.1,1245.1650,1210.3495,1212.3975,1286.1244,1267.6927,1204.2056,1259.5008,1253.3569,1212.3975
436.3,1259.5008,1247.2130,1271.7886,1251.3089,1218.5414,1222.6373,1200.1097,1255.4048,1177.5820
436.5,1216.4934,1210.3495,1288.1723,1247.2130,1142.7666,1171.4381,1224.6853,1241.0691,1226.7333
436.7,1196.0138,1196.0138,1259.5008,1234.9252,1267.6927,1198.0617,1204.2056,1218.5414,1251.3089
437.0,1224.6853,1304.5561,1247.2130,1292.2683,1265.6447,1263.5967,1257.4528,1232.8772,1294.3163
437.2,1185.7739,1204.2056,1206.2536,1206.2536,1228.7812,1296.3642,1294.3163,1177.5820,1226.7333
