Wavelength[nm],0.00,1000.69,2001.38,3002.08,4002.77,5003.46,6004.15,7004.85,8005.54,9006.23,10006.92,11007.62,12008.31,13009.00,14009.69,15010.38,16011.08,17011.77,18012.46,19013.15,20013.85,21014.54,22015.23,23015.92,24016.61,25017.31,26018.00,27018.69,28019.38,29020.08,30020.77,31021.46,32022.15,33022.85,34023.54,35024.23,36024.92,37025.61,38026.31,39027.00,40027.69,41028.38,42029.08,43029.77,44030.46,45031.15,46031.85,47032.54,48033.23,49033.92,50034.61,51035.31,52036.00,53036.69,54037.38,55038.08,56038.77,57039.46,58040.15,59040.84
392.0,-6.1439,51.1992,43.0073,79.8708,18.4317,55.2952,86.0147,53.2472,28.6716,14.3358,81.9188,73.7269,63.4870,36.8634,63.4870,-30.7195,122.8781,43.0073,18.4317,55.2952,67.5830,36.8634,22.5277,88.0627,51.1992,81.9188,-14.3358,-4.0959,83.9667,65.5350,40.9594,55.2952,53.2472,96.2545,67.5830,45.0553,45.0553,40.9594,22.5277,86.0147,32.7675,24.5756,102.3984,55.2952,34.8155,57.3431,47.1033,110.5903,67.5830,77.8228,-12.2878,20.4797,6.1439,47.1033,71.6789,40.9594,116.7342,16.3837,45.0553,55.2952
392.2,83.9667,104.4464,116.7342,94.2066,88.0627,129.0220,65.5350,92.1586,59.3911,129.0220,106.4944,102.3984,40.9594,167.9334,73.7269,28.6716,36.8634,77.8228,88.0627,75.7748,69.6309,81.9188,100.3505,59.3911,118.7822,100.3505,73.7269,81.9188,6.1439,55.2952,69.6309,59.3911,143.3578,106.4944,63.4870,141.3098,108.5423,49.1513,81.9188,71.6789,102.3984,63.4870,75.7748,59.3911,108.5423,49.1513,112.6383,96.2545,88.0627,102.3984,110.5903,79.8708,106.4944,102.3984,79.8708,63.4870,120.8302,120.8302,73.7269,106.4944
392.5,20.4797,12.2878,8.1919,47.1033,20.4797,-26.6236,67.5830,71.6789,-38.9114,59.3911,26.6236,24.5756,-51.1992,104.4464,-36.8634,4.0959,69.6309,61.4391,-14.3358,-51.1992,-40.9594,-28.6716,126.9741,34.8155,-36.8634,-12.2878,26.6236,47.1033,49.1512,108.5423,0.0000,-2.0480,-22.5277,10.2398,-32.7675,18.4317,8.1919,-12.2878,61.4391,4.0959,12.2878,8.1919,61.4391,2.0480,-10.2398,14.3358,59.3911,8.1919,34.8155,10.2398,30.7195,-8.1919,-28.6716,40.9594,18.4317,45.0553,-34.8155,-38.9114,104.4464,75.7748
392.7,14.3358,-10.2398,45.0553,77.8228,-18.4317,-22.5277,-20.4797,34.8155,-12.2878,43.0073,83.9667,73.7269,28.6716,4.0959,-34.8155,24.5756,-16.3837,16.3837,-6.1439,108.5423,47.1033,28.6716,2.0480,-22.5277,63.4870,-92.1586,28.6716,18.4317,2.0480,-34.8155,-20.4797,0.0000,47.1033,-45.0553,18.4317,-67.5830,-10.2398,-20.4797,-26.6236,-55.2952,14.3358,-12.2878,-49.1513,-16.3837,63.4870,-20.4797,14.3358,-4.0959,6.1439,40.9594,4.0959,2.0480,-20.4797,-53.2472,34.8155,-47.1033,-22.5277,18.4317,-20.4797,-28.6716
392.9,55.2952,16.3837,32.7675,-34.8155,2.0480,-36.8634,-8.1919,18.4317,8.1919,-102.3984,-36.8634,20.4797,-28.6716,-55.2952,-2.0480,-22.5277,28.6716,-20.4797,-8.1919,-32.7675,8.1919,10.2398,-8.1919,-43.0073,20.4797,-38.9114,-4.0959,-28.6716,-14.3358,-43.0073,-45.0553,-83.9667,14.3358,-12.2878,-45.0553,-28.6716,-57.3431,-45.0553,-69.6309,-28.6716,-59.3911,-69.6309,28.6716,10.2398,-38.9114,28.6716,-20.4797,-8.1919,-61.4391,2.0480,-30.7195,-75.7748,-73.7269,-47.1033,-8.1919,-32.7675,-8.1919,6.1439,6.1439,-67.5830
393.1,20.4797,-8.1919,40.9594,-20.4797,-75.7748,4.0959,18.4317,55.2952,-92.1586,-30.7195,49.1512,-32.7675,12.2878,-47.1033,38.9114,-18.4317,-12.2878,63.4870,-8.1919,47.1033,-26.6236,16.3837,-24.5756,-34.8155,47.1033,-43.0073,-88.0627,-90.1106,22.5277,-22.5277,30.7195,18.4317,-40.9594,-24.5756,14.3358,-18.4317,-57.3431,-4.0959,6.1439,12.2878,12.2878,51.1992,-40.9594,-69.6309,24.5756,45.0553,8.1919,4.0959,61.4391,12.2878,-32.7675,4.0959,51.1992,-69.6309,49.1512,-32.7675,-28.6716,0.0000,-63.4870,16.3837
393.3,8.1919,-2.0480,-30.7195,-16.3837,-2.0480,32.7675,-28.6716,51.1992,-38.9114,-49.1513,47.1033,51.1992,26.6236,-40.9594,-110.5903,61.4391,-18.4317,16.3837,34.8155,24.5756,30.7195,-49.1513,18.4317,-4.0959,10.2398,24.5756,38.9114,-26.6236,18.4317,16.3837,0.0000,-34.8155,26.6236,49.1512,6.1439,63.4870,71.6789,-8.1919,77.8228,61.4391,-8.1919,20.4797,6.1439,57.3431,40.9594,-20.4797,-73.7269,-90.1106,0.0000,-36.8634,28.6716,67.5830,16.3837,-8.1919,92.1586,-28.6716,4.0959,-6.1439,-18.4317,28.6716
393.5,90.1106,96.2545,92.1586,129.0220,126.9741,98.3025,135.1659,100.3505,75.7748,69.6309,65.5350,59.3911,69.6309,77.8228,149.5017,135.1659,73.7269,112.6383,65.5350,61.4391,114.6863,90.1106,104.4464,45.0553,108.5423,81.9188,104.4464,129.0220,69.6309,18.4317,86.0147,108.5423,79.8708,69.6309,98.3025,90.1106,55.2952,96.2545,88.0627,147.4538,67.5830,75.7748,100.3505,47.1033,43.0073,92.1586,49.1513,114.6863,126.9741,26.6236,38.9114,88.0627,163.8375,47.1033,141.3098,96.2545,81.9188,38.9114,157.6936,53.2472
393.7,-67.5830,-59.3911,16.3837,-77.8228,36.8634,-10.2398,12.2878,-6.1439,-14.3358,71.6789,14.3358,51.1992,-12.2878,22.5277,-22.5277,6.1439,-18.4317,24.5756,-49.1512,40.9594,71.6789,-67.5830,30.7195,-2.0480,-12.2878,-28.6716,-22.5277,-24.5756,36.8634,-45.0553,24.5756,63.4870,-28.6716,6.1439,-6.1439,-55.2952,45.0553,-49.1512,-10.2398,61.4391,-20.4797,-6.1439,47.1033,18.4317,-65.5350,-26.6236,43.0073,-10.2398,-18.4317,6.1439,-28.6716,-22.5277,-10.2398,-38.9114,-24.5756,-45.0553,18.4317,-18.4317,55.2952,-45.0553
393.9,104.4464,47.1033,73.7269,53.2472,67.5830,38.9114,88.0627,104.4464,75.7748,106.4944,2.0480,43.0073,79.8708,51.1992,61.4391,49.1512,38.9114,67.5830,-4.0959,108.5423,100.3505,20.4797,108.5423,75.7748,-26.6236,86.0147,28.6716,30.7195,83.9667,12.2878,-2.0480,38.9114,22.5277,69.6309,36.8634,45.0553,55.2952,73.7269,10.2398,79.8708,81.9188,65.5350,-14.3358,59.3911,90.1106,-4.0959,57.3431,59.3911,65.5350,20.4797,88.0627,71.6789,55.2952,71.6789,16.3837,-30.7195,94.2066,26.6236,45.0553,55.2952
394.1,4.0959,59.3911,-12.2878,45.0553,40.9594,79.8708,73.7269,65.5350,57.3431,24.5756,83.9667,57.3431,118.7822,61.4391,81.9188,36.8634,135.1659,20.4797,57.3431,92.1586,67.5830,104.4464,32.7675,47.1033,118.7822,8.1919,53.2472,49.1513,53.2472,59.3911,32.7675,-2.0480,106.4944,32.7675,65.5350,67.5830,18.4317,77.8228,-18.4317,155.6456,16.3837,-38.9114,30.7195,57.3431,36.8634,55.2952,45.0553,40.9594,81.9188,90.1106,65.5350,40.9594,-2.0480,51.1992,69.6309,20.4797,53.2472,65.5350,-8.1919,88.0627
394.3,-16.3837,12.2878,-22.5277,59.3911,-45.0553,49.1512,38.9114,45.0553,-20.4797,26.6236,-32.7675,-36.8634,-12.2878,79.8708,63.4870,-26.6236,73.7269,49.1512,-12.2878,-69.6309,0.0000,14.3358,24.5756,51.1992,28.6716,-45.0553,-12.2878,81.9187,49.1512,-8.1919,8.1919,81.9187,16.3837,18.4317,-73.7269,22.5277,94.2066,-45.0553,8.1919,-30.7195,49.1512,6.1439,59.3911,12.2878,0.0000,-47.1033,-16.3837,-40.9594,28.6716,36.8634,-4.0959,-26.6236,24.5756,14.3358,47.1033,-14.3358,6.1439,45.0553,65.5350,75.7748
394.5,-90.1106,-36.8634,-26.6236,-59.3911,-22.5277,-30.7195,-75.7748,-34.8155,-6.1439,-61.4391,-108.5423,-38.9114,-36.8634,-22.5277,-40.9594,-18.4317,-69.6309,-10.2398,-22.5277,-32.7675,-40.9594,12.2878,-22.5277,22.5277,18.4317,-67.5830,-36.8634,-65.5350,-88.0627,-32.7675,-59.3911,-61.4391,16.3837,-22.5277,-63.4870,26.6236,-40.9594,-118.7822,-12.2878,-63.4870,-6.1439,-63.4870,-43.0073,-71.6789,12.2878,-20.4797,-10.2398,-14.3358,-51.1992,-20.4797,-34.8155,10.2398,-47.1033,36.8634,-57.3431,-108.5423,-30.7195,-38.9114,-16.3838,-61.4391
394.7,-6.1439,40.9594,-16.3837,22.5277,55.2952,-16.3837,-83.9667,-6.1439,69.6309,38.9114,26.6236,-28.6716,0.0000,-73.7269,-2.0480,-51.1992,38.9114,-6.1439,-61.4391,26.6236,24.5756,36.8634,14.3358,-22.5277,-30.7195,-6.1439,34.8155,-28.6716,53.2472,36.8634,-6.1439,-22.5277,51.1992,16.3837,-53.2472,55.2952,-77.8228,24.5756,-22.5277,55.2952,20.4797,-49.1512,-22.5277,-34.8155,20.4797,51.1992,24.5756,6.1439,18.4317,67.5830,16.3837,12.2878,20.4797,-18.4317,-2.0480,24.5756,-2.0480,30.7195,30.7195,-12.2878
394.9,-8.1919,-51.1992,30.7195,61.4391,-10.2398,59.3911,53.2472,-12.2878,69.6309,-4.0959,43.0073,63.4870,24.5756,83.9667,24.5756,45.0553,45.0553,67.5830,98.3025,63.4870,61.4391,94.2066,18.4317,12.2878,18.4317,-6.1439,14.3358,30.7195,-28.6716,26.6236,-4.0959,20.4797,28.6716,2.0480,16.3838,65.5350,16.3838,-49.1512,4.0959,30.7195,-65.5350,-45.0553,53.2472,38.9114,53.2472,63.4870,18.4317,24.5756,-24.5756,53.2472,20.4797,40.9594,30.7195,12.2878,71.6789,-4.0959,-32.7675,98.3025,32.7675,-8.1919
395.1,40.9594,-24.5756,10.2398,67.5830,-4.0959,32.7675,2.0480,32.7675,26.6236,16.3837,-65.5350,-45.0553,40.9594,32.7675,34.8155,-65.5350,-40.9594,-12.2878,-55.2952,26.6236,-18.4317,-26.6236,49.1512,32.7675,8.1919,-14.3358,-34.8155,88.0627,-12.2878,-22.5277,2.0480,-4.0959,8.1919,71.6789,-32.7675,-14.3358,14.3358,6.1439,-24.5756,-43.0073,-18.4317,-38.9114,-26.6236,-86.0147,-8.1919,8.1919,20.4797,43.0073,4.0959,-4.0959,-45.0553,-14.3358,26.6236,-28.6716,30.7195,-14.3358,12.2878,-83.9667,-38.9114,30.7195
395.3,40.9594,32.7675,65.5350,94.2066,67.5830,47.1033,71.6789,47.1033,73.7269,45.0553,26.6236,32.7675,40.9594,73.7269,36.8634,71.6789,20.4797,79.8708,49.1513,4.0959,38.9114,32.7675,-8.1919,-10.2398,96.2545,61.4391,40.9594,28.6716,-18.4317,20.4797,49.1513,67.5830,53.2472,59.3911,20.4797,28.6716,34.8155,16.3837,-4.0959,110.5903,16.3837,6.1439,86.0147,67.5830,14.3358,75.7748,30.7195,55.2952,49.1513,2.0480,71.6789,47.1033,104.4464,-24.5756,-30.7195,8.1919,59.3911,16.3837,20.4797,71.6789
395.5,22.5277,14.3358,-32.7675,2.0480,-32.7675,22.5277,2.0480,-12.2878,26.6236,34.8155,-53.2472,28.6716,-16.3837,6.1439,-30.7195,-43.0073,-108.5423,-43.0073,47.1033,0.0000,-6.1439,20.4797,-20.4797,-14.3358,-30.7195,10.2398,14.3358,16.3838,8.1919,-22.5277,20.4797,-16.3837,-4.0959,-77.8228,-73.7269,4.0959,-67.5830,16.3838,-43.0073,16.3838,-51.1992,43.0073,-26.6236,-30.7195,-18.4317,-34.8155,-14.3358,-6.1439,-36.8634,49.1513,-4.0959,-45.0553,-18.4317,24.5756,-47.1033,-43.0073,-40.9594,20.4797,-43.0073,-49.1512
395.8,24.5756,129.0220,67.5830,30.7195,45.0553,131.0700,71.6789,124.9261,63.4870,92.1586,53.2472,57.3431,36.8634,34.8155,75.7748,38.9114,32.7675,24.5756,51.1992,120.8302,36.8634,73.7269,81.9188,133.1180,102.3984,75.7748,163.8375,108.5423,90.1106,110.5903,43.0073,90.1106,43.0073,135.1659,131.0700,120.8302,102.3984,49.1512,77.8228,75.7748,98.3025,124.9261,155.6456,26.6236,71.6789,112.6383,98.3025,63.4870,126.9741,145.4058,104.4464,114.6862,32.7675,59.3911,90.1106,63.4870,96.2545,53.2472,36.8634,67.5830
396.0,55.2952,49.1513,34.8155,61.4391,61.4391,104.4464,51.1992,6.1439,-43.0073,59.3911,83.9667,55.2952,-10.2398,73.7269,59.3911,65.5350,43.0073,75.7748,61.4391,65.5350,24.5756,57.3431,-4.0959,28.6716,18.4317,122.8781,45.0553,32.7675,-2.0480,40.9594,94.2066,38.9114,-4.0959,81.9188,-6.1439,59.3911,38.9114,92.1586,40.9594,49.1513,67.5830,26.6236,22.5277,20.4797,12.2878,75.7748,16.3838,61.4391,51.1992,38.9114,110.5903,38.9114,71.6789,51.1992,4.0959,-18.4317,20.4797,81.9188,79.8708,67.5830
396.2,182.2692,106.4944,92.1586,153.5977,122.8781,155.6456,153.5977,161.7895,131.0700,141.3098,196.6050,112.6383,167.9334,182.2692,176.1253,131.0700,194.5570,129.0220,233.4684,157.6936,169.9814,196.6050,202.7489,143.3578,137.2139,133.1180,157.6936,157.6936,55.2952,143.3578,139.2619,96.2545,124.9261,161.7895,120.8302,112.6383,194.5570,96.2545,159.7416,167.9334,126.9741,129.0220,200.7009,172.0294,106.4944,108.5423,190.4611,116.7342,167.9334,106.4944,172.0294,172.0294,71.6789,120.8302,186.3652,94.2066,161.7895,69.6309,129.0220,145.4058
396.4,114.6862,61.4391,34.8155,96.2545,151.5497,36.8634,114.6862,12.2878,65.5350,38.9114,149.5017,38.9114,30.7195,28.6716,124.9261,59.3911,104.4464,24.5756,73.7269,65.5350,75.7748,102.3984,69.6309,65.5350,53.2472,63.4870,69.6309,92.1586,71.6789,71.6789,0.0000,67.5830,116.7342,145.4058,53.2472,-6.1439,104.4464,51.1992,43.0073,98.3025,112.6383,92.1586,92.1586,53.2472,65.5350,110.5903,-6.1439,61.4391,104.4464,34.8155,-12.2878,45.0553,53.2472,124.9261,4.0959,36.8634,40.9594,71.6789,112.6383,14.3358
396.6,28.6716,38.9114,32.7675,36.8634,-4.0959,28.6716,26.6236,-28.6716,79.8708,4.0959,8.1919,43.0073,20.4797,2.0480,-36.8634,-6.1439,51.1992,4.0959,43.0073,22.5277,28.6716,-26.6236,-45.0553,38.9114,65.5350,-10.2398,0.0000,131.0700,51.1992,-43.0073,-6.1439,75.7748,34.8155,8.1919,-49.1513,4.0959,-43.0073,-24.5756,22.5277,-71.6789,43.0073,-2.0480,6.1439,-49.1513,-32.7675,-43.0073,-14.3358,-32.7675,-4.0959,-2.0480,2.0480,4.0959,-20.4797,-57.3431,-26.6236,45.0553,45.0553,36.8634,-8.1919,28.6716
396.8,116.7342,129.0220,53.2472,73.7269,69.6309,53.2472,81.9188,106.4944,8.1919,24.5756,57.3431,88.0627,104.4464,100.3505,94.2066,86.0147,79.8708,98.3025,63.4870,104.4464,90.1106,102.3984,59.3911,102.3984,108.5423,43.0073,10.2398,77.8228,65.5350,38.9114,43.0073,88.0627,126.9741,81.9188,129.0220,81.9188,75.7748,176.1253,40.9594,77.8228,86.0147,106.4944,59.3911,36.8634,32.7675,22.5277,96.2545,36.8634,86.0147,61.4391,81.9188,81.9188,63.4870,8.1919,65.5350,106.4944,18.4317,53.2472,40.9594,10.2398
397.0,116.7342,92.1586,118.7822,83.9667,108.5423,114.6862,151.5497,133.1180,116.7342,143.3578,16.3837,96.2545,110.5903,94.2066,139.2619,126.9741,28.6716,122.8781,83.9667,12.2878,163.8375,114.6862,104.4464,88.0627,92.1586,81.9188,88.0627,92.1586,20.4797,83.9667,83.9667,63.4870,59.3911,83.9667,108.5423,151.5497,16.3837,110.5903,108.5423,63.4870,81.9188,143.3578,65.5350,131.0700,92.1586,81.9188,98.3025,10.2398,63.4870,137.2139,92.1586,102.3984,75.7748,98.3025,110.5903,118.7822,32.7675,-14.3358,124.9261,114.6862
397.2,20.4797,22.5277,-8.1919,-10.2398,2.0480,-4.0959,49.1512,57.3431,2.0480,-30.7195,49.1512,98.3025,10.2398,53.2472,45.0553,28.6716,-10.2398,-2.0480,20.4797,-4.0959,45.0553,49.1512,-2.0480,-12.2878,12.2878,26.6236,28.6716,-8.1919,-12.2878,71.6789,2.0480,-63.4870,8.1919,79.8708,61.4391,-2.0480,63.4870,32.7675,10.2398,20.4797,8.1919,-22.5277,14.3358,-57.3431,4.0959,-6.1439,2.0480,43.0073,-28.6716,2.0480,14.3358,32.7675,55.2952,8.1919,-16.3837,-20.4797,30.7195,20.4797,-57.3431,32.7675
397.4,73.7269,34.8155,-4.0959,133.1180,133.1180,26.6236,88.0627,131.0700,38.9114,92.1586,51.1992,88.0627,67.5830,16.3837,38.9114,90.1106,75.7748,47.1033,32.7675,57.3431,106.4944,83.9667,-4.0959,40.9594,118.7822,8.1919,122.8781,71.6789,118.7822,57.3431,57.3431,131.0700,-8.1919,22.5277,36.8634,51.1992,59.3911,129.0220,2.0480,59.3911,108.5423,65.5350,59.3911,94.2066,43.0073,-10.2398,61.4391,53.2472,34.8155,110.5903,40.9594,24.5756,30.7195,49.1512,118.7822,86.0147,55.2952,38.9114,28.6716,18.4317
397.6,71.6789,-32.7675,61.4391,-4.0959,14.3358,28.6716,63.4870,-36.8634,22.5277,22.5277,6.1439,-10.2398,32.7675,8.1919,45.0553,20.4797,79.8708,16.3838,40.9594,53.2472,55.2952,75.7748,-22.5277,57.3431,36.8634,83.9667,8.1919,12.2878,79.8708,-28.6716,32.7675,57.3431,30.7195,38.9114,28.6716,40.9594,65.5350,4.0959,0.0000,6.1439,45.0553,30.7195,-40.9594,30.7195,0.0000,16.3838,57.3431,75.7748,98.3025,26.6236,59.3911,71.6789,96.2545,32.7675,-22.5277,53.2472,14.3358,94.2066,53.2472,24.5756
397.8,63.4870,43.0073,36.8634,40.9594,10.2398,18.4317,32.7675,-14.3358,-8.1919,67.5830,59.3911,79.8708,83.9667,43.0073,-10.2398,90.1106,-2.0480,18.4317,-22.5277,94.2066,16.3837,-18.4317,18.4317,47.1033,-28.6716,8.1919,122.8781,-67.5830,45.0553,32.7675,-10.2398,63.4870,10.2398,124.9261,-10.2398,-18.4317,-6.1439,-4.0959,24.5756,4.0959,-6.1439,59.3911,14.3358,-49.1512,26.6236,4.0959,-8.1919,36.8634,14.3358,61.4391,-6.1439,4.0959,26.6236,40.9594,51.1992,28.6716,-51.1992,-2.0480,26.6236,71.6789
398.0,102.3984,96.2545,90.1106,98.3025,102.3984,139.2619,2.0480,67.5830,75.7748,32.7675,53.2472,106.4944,40.9594,143.3578,86.0147,59.3911,122.8781,40.9594,110.5903,36.8634,98.3025,161.7895,67.5830,81.9188,67.5830,20.4797,81.9188,139.2619,86.0147,90.1106,98.3025,59.3911,94.2066,124.9261,53.2472,126.9741,102.3984,53.2472,49.1513,126.9741,71.6789,149.5017,137.2139,-2.0480,124.9261,73.7269,81.9188,110.5903,114.6862,94.2066,120.8302,59.3911,49.1513,83.9667,83.9667,20.4797,63.4870,57.3431,65.5350,126.9741
398.2,133.1180,122.8781,133.1180,135.1659,114.6862,155.6456,108.5423,139.2619,100.3505,147.4538,184.3172,81.9188,75.7748,86.0147,147.4538,131.0700,149.5017,147.4538,139.2619,147.4538,139.2619,51.1992,90.1106,77.8228,114.6862,110.5903,98.3025,153.5977,100.3505,112.6383,114.6862,147.4538,151.5497,90.1106,59.3911,129.0220,108.5423,43.0073,38.9114,116.7342,114.6862,108.5423,112.6383,77.8228,116.7342,145.4058,124.9261,88.0627,147.4538,149.5017,114.6862,96.2545,67.5830,139.2619,108.5423,63.4870,102.3984,118.7822,79.8708,112.6383
398.4,-45.0553,28.6716,-12.2878,6.1439,16.3837,30.7195,38.9114,47.1033,-16.3837,79.8708,10.2398,34.8155,83.9667,53.2472,16.3837,98.3025,34.8155,55.2952,38.9114,77.8228,45.0553,-14.3358,47.1033,43.0073,30.7195,34.8155,36.8634,-12.2878,43.0073,12.2878,43.0073,32.7675,24.5756,77.8228,75.7748,26.6236,-34.8155,88.0627,79.8708,20.4797,55.2952,63.4870,18.4317,88.0627,90.1106,40.9594,26.6236,-8.1919,61.4391,8.1919,40.9594,10.2398,8.1919,2.0480,26.6236,40.9594,2.0480,32.7675,-12.2878,67.5830
398.6,59.3911,53.2472,24.5756,63.4870,59.3911,57.3431,34.8155,61.4391,30.7195,53.2472,96.2545,30.7195,51.1992,73.7269,86.0147,22.5277,26.6236,65.5350,63.4870,145.4058,4.0959,20.4797,149.5017,24.5756,30.7195,94.2066,30.7195,92.1586,92.1586,67.5830,16.3837,86.0147,61.4391,106.4944,65.5350,43.0073,55.2952,49.1513,30.7195,34.8155,38.9114,28.6716,12.2878,92.1586,69.6309,14.3358,77.8228,49.1513,8.1919,77.8228,40.9594,-6.1439,100.3505,77.8228,12.2878,83.9667,2.0480,77.8228,38.9114,53.2472
